cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose1,3,296,433779,0.0006823751265045104,-7.289931012473822,-0.039803242599515884,0.0007689217995858113,0.003122573432227687
dose1,4,324,433483,0.0007474341554340078,-7.198864342955175,-0.039803242599515884,0.0008764320572701672,0.0039990054894978545
dose1,5,321,433159,0.0007410673678718439,-7.207419021993881,-0.039803242599515884,0.0009042516983058606,0.004903257187803715
dose1,6,261,432838,0.0006029969642221801,-7.413598395707174,-0.039803242599515884,0.0007656549549911972,0.005668912142794912
dose1,7,254,432577,0.0005871786988212504,-7.440181357171322,-0.039803242599515884,0.000775844333569238,0.00644475647636415
dose1,8,294,432323,0.0006800470944178311,-7.293348505695432,-0.039803242599515884,0.0009350387694345821,0.007379795245798732
dose1,9,267,432029,0.0006180140685000312,-7.388999336202534,-0.039803242599515884,0.0008842505102758797,0.008264045756074612
dose1,10,218,431762,0.0005049077964248822,-7.591134726695783,-0.039803242599515884,0.0007517533343155946,0.009015799090390207
dose1,11,232,431544,0.0005376045084626365,-7.528387382513273,-0.039803242599515884,0.0008329376954952267,0.009848736785885433
dose1,12,233,431312,0.0005402121897837296,-7.523548551544303,-0.039803242599515884,0.0008709642381375875,0.010719701024023021
dose2,0,2029,2499868,0.0008116428547427304,-7.116450148618646,-0.009763216234659623,0.0008116428547427304,0.0008116428547427304
dose2,1,2262,2497839,0.0009055827857600109,-7.006931859353254,-0.009763216234659623,0.0009144674873729612,0.0017261103421156916
dose2,2,2500,2495577,0.0010017723356161722,-6.905984512099458,-0.009763216234659623,0.001021525603274962,0.002747635945390654
dose2,3,2822,2493077,0.0011319345531646235,-6.783827116098108,-0.009763216234659623,0.0011655788278715623,0.003913214773262216
dose2,4,3282,2490255,0.0013179373196720817,-6.631687401185899,-0.009763216234659623,0.0013704247698024669,0.005283639543064683
dose2,5,3459,2486973,0.0013908474277766587,-6.577842057335883,-0.009763216234659623,0.0014604276485840322,0.006744067191648715
dose2,6,2950,2483514,0.0011878330462401258,-6.735624601385345,-0.009763216234659623,0.0012594939017603864,0.008003561093409101
dose2,7,2931,2480564,0.001181586123155863,-6.74089757092925,-0.009763216234659623,0.0012651620562672099,0.00926872314967631
dose2,8,3014,2477633,0.0012164836357927101,-6.711790847707285,-0.009763216234659623,0.0013153070824617513,0.010584030232138063
dose2,9,3022,2474619,0.0012211980915041872,-6.707922859908419,-0.009763216234659623,0.0013333590572266398,0.011917389289364703
dose2,10,2785,2471597,0.001126801820847007,-6.7883719060182015,-0.009763216234659623,0.001242363402489096,0.013159752691853798
dose2,11,2627,2468812,0.0010640745427355344,-6.845649831554731,-0.009763216234659623,0.0011847133256161861,0.014344466017469984
dose2,12,2902,2466185,0.0011767162641894262,-6.745027546724163,-0.009763216234659623,0.0013229794168481534,0.01566744543431814
dose3plus,0,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,1,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,2,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,3,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,4,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,5,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,6,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,7,0,196,0.0,,-0.3388613551171582,0.0,0.0
dose3plus,8,2,196,0.01020408163265301,-4.584967478670577,-0.3388613551171582,0.1534966344299081,0.1534966344299081
dose3plus,9,1,194,0.005154639175257706,-5.2678581590633335,-0.3388613551171582,0.10881501342855501,0.2623116478584631
dose3plus,10,1,193,0.005181347150259041,-5.262690188904891,-0.3388613551171582,0.15349663442990852,0.41580828228837163
dose3plus,11,1,192,0.005208333333333306,-5.257495372027787,-0.3388613551171582,0.21653123579889275,0.6323395180872644
dose3plus,12,0,191,0.0,,-0.3388613551171582,0.0,0.6323395180872644
