cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose2,11,2627,2468812,0.0010640745427355344,-6.845649831554731,-0.011224800556368679,0.0012039144066622368,0.01446738493434817
dose2,12,2902,2466185,0.0011767162641894262,-6.745027546724163,-0.011224800556368679,0.001346387848848605,0.015813772783196775
dose3plus,0,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,1,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,2,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,3,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,4,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,5,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,6,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,7,0,196,0.0,,-0.20124157099131856,0.0,0.0
dose3plus,8,2,196,0.01020408163265301,-4.584967478670577,-0.20124157099131856,0.051045651931563685,0.051045651931563685
dose3plus,9,1,194,0.005154639175257706,-5.2678581590633335,-0.20124157099131856,0.03153415546380359,0.08257980739536727
dose3plus,10,1,193,0.005181347150259041,-5.262690188904891,-0.20124157099131856,0.03876356658671811,0.12134337398208539
dose3plus,11,1,192,0.005208333333333306,-5.257495372027787,-0.20124157099131856,0.04765164670565242,0.1689950206877378
dose3plus,12,0,191,0.0,,-0.20124157099131856,0.0,0.1689950206877378
