enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last
2021_30,slope7_lm,1980,1,131,-0.0040001882983753505,-11.28489591319992,0.007642302587915593,-0.003306843710318249,35.63931647617825,0.5508366549758938,,,-11.480681146789776,1.0986293392351145,0.001,43.333333333333336,0.0,130.0,65.0,-12.077949459301452,-10.130998694749785,-11.214551214654843,5.683465094995337e-06,1.70506860063905e-05,1.70845743382713e-05,2.847510137330674e-05,0.0,1.0,129.0,130.0,2021-30,2024-16
2021_30,slope8,1980,1,131,-0.0040001882983753505,-10.915879174183264,-0.0035115496657855115,-0.0035115496657855115,47.33217460409149,0.5655846272480769,,,-11.480681146789776,1.0986293392351145,0.001,47.333333333333336,0.0,142.0,71.62595419847328,-12.077949459301452,-10.130998694749785,-11.214551214654843,5.683465094995337e-06,1.70506860063905e-05,1.70845743382713e-05,2.847510137330674e-05,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,1980,2,120,0.0035218729576851886,-11.202069748330537,,,,0.4514814390047321,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,82.5,-12.467982960818246,-10.451720708103503,-11.29952195010854,1.7313752121362988e-05,1.1542634644883684e-05,7.707247895966349e-06,2.1195380949312456e-05,23.0,24.0,141.0,142.0,2022-01,2024-16
2021_30,slope7_success,1980,2,143,0.0035218729576851886,-11.553077663632326,-0.5921973026962459,0.003907306034980684,0.1204273033291797,0.45538019897911114,,,-11.610159481158172,-0.5108198539622543,1.0166347610103639,47.333333333333336,0.0,142.0,71.0,-13.16146100610799,-10.451720708103503,-11.346944164632422,9.616309260535242e-06,5.7698188469444995e-06,7.707247895966349e-06,2.1195380949312456e-05,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,slope7_lm,1980,2,143,0.0035218729576851886,-11.977042178249194,0.0649985174989454,0.0029994947236981276,7.106674237026158,0.4514039801541205,,,-11.610159481158172,-0.5108198539622543,1.0166347610103639,47.333333333333336,0.0,142.0,71.0,-13.16146100610799,-10.451720708103503,-11.346944164632422,9.616309260535242e-06,5.7698188469444995e-06,7.707247895966349e-06,2.1195380949312456e-05,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,slope8,1980,2,128,0.0035218729576851886,-11.469502400918463,0.0028517087796367,0.0035668461598435007,42.36674000225462,0.44037366181100196,,,-11.327572986948143,1.3464946750460916e-05,0.5058014421013592,42.333333333333336,0.0,142.0,71.0,-13.16146100610799,-10.451720708103503,-11.346944164632422,9.616309260535242e-06,5.7698188469444995e-06,7.707247895966349e-06,2.1195380949312456e-05,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,1990,0,120,1.1505864134434897e-05,-11.51614808018641,,,,0.40554796855509967,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,82.5,-12.614503351888168,-10.66859652625517,-11.507238953617916,1.3281535345607205e-05,8.301028497472122e-06,6.649289855882238e-06,4.986992261785124e-06,23.0,24.0,141.0,142.0,2022-01,2024-16
2021_30,slope7_success,1990,0,143,1.1505864134434897e-05,-11.50863784982347,-0.00025949165299955426,-0.0002594760296415908,0.5076108274524241,0.4243344930504038,,,-11.808864892899601,-0.5108206443075564,0.7135590164741117,47.333333333333336,0.0,142.0,71.0,-13.30873837457276,-10.66859652625517,-11.527052526908772,8.299044448066567e-06,4.9794514637472475e-06,6.649289855882238e-06,4.986992261785124e-06,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,slope7_lm,1990,0,143,1.1505864134434897e-05,-11.78743958522286,0.013721328035156022,-0.013039249471656047,88.30677616334573,0.41002492907242816,,,-11.808864892899601,-0.5108206443075564,0.7135590164741117,47.333333333333336,0.0,142.0,71.0,-13.30873837457276,-10.66859652625517,-11.527052526908772,8.299044448066567e-06,4.9794514637472475e-06,6.649289855882238e-06,4.986992261785124e-06,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,slope8,1990,0,143,1.1505864134434897e-05,-11.517083913049214,1.1313505188763608e-05,1.1313505188763608e-05,47.19015344474032,0.4246183634933338,,,-11.808864892899601,-0.5108206443075564,0.7135590164741117,47.333333333333336,0.0,142.0,71.0,-13.30873837457276,-10.66859652625517,-11.527052526908772,8.299044448066567e-06,4.9794514637472475e-06,6.649289855882238e-06,4.986992261785124e-06,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,1990,1,90,0.006545120635295233,-12.002062216451357,,,,0.5436235536899431,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,83.16666666666667,-12.389314611969464,-10.779210424226827,-11.883842835177616,8.325632123642693e-06,4.162833390840402e-06,4.165729377582362e-06,8.33152816899496e-06,23.0,24.0,141.0,142.0,2022-01,2024-16
2021_30,slope7_success,1990,1,107,0.006545120635295233,-11.67352091540595,-0.039174873039110804,0.0023654779052939903,8.524707398719151,0.5069855278370343,,,-11.927353855625453,0.6931555050690252,0.001,35.333333333333336,0.0,106.0,53.0,-12.389460300519785,-10.779210424226827,-11.872370175657826,4.162226957854709e-06,8.324523212995827e-06,4.165729377582362e-06,8.33152816899496e-06,0.0,1.0,105.0,106.0,2021-30,2024-16
2021_30,slope7_lm,1990,1,107,0.006545120635295233,-11.909970454406652,0.00020890551176117224,1.7269768548754985,122419.07958540923,0.5097171963204746,,,-11.927353855625453,0.6931555050690252,0.001,35.333333333333336,0.0,106.0,53.0,-12.389460300519785,-10.779210424226827,-11.872370175657826,4.162226957854709e-06,8.324523212995827e-06,4.165729377582362e-06,8.33152816899496e-06,0.0,1.0,105.0,106.0,2021-30,2024-16
2021_30,slope8,1990,1,107,0.006545120635295233,-11.687759862090996,-0.0013550230765010975,0.0006111923047028129,47.332921580511474,0.5358706962174377,,,-11.927353855625453,0.6931555050690252,0.001,47.333333333333336,0.0,142.0,71.71028037383178,-12.389460300519785,-10.779210424226827,-11.872370175657826,4.162226957854709e-06,8.324523212995827e-06,4.165729377582362e-06,8.33152816899496e-06,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,1990,2,112,0.0037977653230810465,-11.444254922680035,,,,0.572807563568952,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,81.5625,-12.352235795517394,-10.559477888644293,-11.553129747643558,4.320083636834125e-06,1.2960418880928385e-05,1.730133739385628e-05,1.7301636735257764e-05,23.0,24.0,141.0,142.0,2022-01,2024-16
2021_30,slope7_success,1990,2,134,0.0037977653230810465,-11.772365312907862,0.0026590871465592015,0.0026592302840353675,0.0010000036593508018,0.5412941682034365,,,-12.121365282838532,0.6931558191872944,0.001,44.333333333333336,0.0,133.0,66.5,-12.35242154188195,-10.559477888644293,-11.59552649876543,4.319281271524536e-06,8.638637168700037e-06,1.730133739385628e-05,1.7301636735257764e-05,0.0,1.0,132.0,133.0,2021-30,2024-16
2021_30,slope7_lm_invalid_params,1990,2,134,0.0037977653230810465,-11.945248608307061,0.008961816038486784,0.011285159958916942,-56.62212697963155,,invalid parameters from LM slope7 fit,,,,,,0.0,133.0,66.5,-12.35242154188195,-10.559477888644293,-11.59552649876543,4.319281271524536e-06,8.638637168700037e-06,1.730133739385628e-05,1.7301636735257764e-05,0.0,1.0,132.0,133.0,2021-30,2024-16
2021_30,slope8,1990,2,120,0.0037977653230810465,-11.726906572528794,0.0035680014806912766,0.0035680014806912766,42.40859388269952,0.5551361562204767,,,-11.388827502593053,1.2959540903510287e-05,0.14384537802645259,42.333333333333336,0.0,142.0,70.01492537313433,-12.35242154188195,-10.559477888644293,-11.59552649876543,4.319281271524536e-06,8.638637168700037e-06,1.730133739385628e-05,1.7301636735257764e-05,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,2000,0,118,-0.0029009511806707767,-12.253898689165812,,,,0.5432010676818418,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,82.17796610169492,-13.52660106589103,-11.22397191785864,-12.317913962802601,2.6698027950567266e-06,5.339634101544194e-06,5.3427936399532105e-06,4.00711128688961e-06,23.0,24.0,141.0,142.0,2022-01,2024-16
2021_30,slope7_success,2000,0,141,-0.0029009511806707767,-11.918306443898832,-3.7188466448249233,5.629161040632269e-05,0.1189381376618233,0.571959048871374,,,-12.29711919255399,-0.9162880623171044,1.4655988815975807,46.666666666666664,0.0,140.0,70.0,-13.526739893208257,-11.22397191785864,-12.353547762601597,6.67386554298862e-06,2.6695533437084402e-06,5.3427936399532105e-06,4.00711128688961e-06,0.0,1.0,139.0,140.0,2021-30,2024-16
2021_30,slope7_lm,2000,0,141,-0.0029009511806707767,-12.65045662662346,0.022943955517398616,-0.003133607998808116,23.93372328118791,0.5667023504396531,,,-12.29711919255399,-0.9162880623171044,1.4655988815975807,46.666666666666664,0.0,140.0,70.0,-13.526739893208257,-11.22397191785864,-12.353547762601597,6.67386554298862e-06,2.6695533437084402e-06,5.3427936399532105e-06,4.00711128688961e-06,0.0,1.0,139.0,140.0,2021-30,2024-16
2021_30,slope8,2000,0,141,-0.0029009511806707767,-12.140460496984398,4.432523392488076e-06,4.432523392488076e-06,47.295600066731936,0.6115897001735193,,,-12.29711919255399,-0.9162880623171044,1.4655988815975807,47.333333333333336,0.0,142.0,70.56737588652483,-13.526739893208257,-11.22397191785864,-12.353547762601597,6.67386554298862e-06,2.6695533437084402e-06,5.3427936399532105e-06,4.00711128688961e-06,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,2000,1,74,4.302750821576401e-06,-12.254179228966876,,,,0.46317748527380864,linear_fit_t_mean=71.000000,,,,,,24.0,142.0,86.5945945945946,-12.254424618480643,-10.868077852036777,-11.998098775661331,1.4291907445802058e-05,4.763991843994093e-06,9.532479541001127e-06,4.7662624877178956e-06,24.0,28.0,140.0,142.0,2022-02,2024-16
2021_30,slope7_success,2000,1,84,4.302750821576401e-06,-11.616847886291636,-0.047730957768859626,0.00017933712842969907,8.44449067099035,0.3766578378990245,,,-11.792409070525489,9.52716886181306e-06,0.001,27.666666666666668,0.0,83.0,41.5,-12.254500839435341,-10.868077852036777,-11.97085790040043,9.52712133268749e-06,9.527212099613572e-06,9.532479541001127e-06,4.7662624877178956e-06,0.0,1.0,82.0,83.0,2021-30,2024-16
2021_30,slope7_lm,2000,1,84,4.302750821576401e-06,-11.616834549858108,-0.047736909411813036,0.0001791347544994118,8.443484372926147,0.3766578378783663,,,-11.792409070525489,9.52716886181306e-06,0.001,27.666666666666668,0.0,83.0,41.5,-12.254500839435341,-10.868077852036777,-11.97085790040043,9.52712133268749e-06,9.527212099613572e-06,9.532479541001127e-06,4.7662624877178956e-06,0.0,1.0,82.0,83.0,2021-30,2024-16
2021_30,slope8,2000,1,84,4.302750821576401e-06,-11.561367954206663,-0.02171031425664579,0.0035531086162008743,47.38817611181544,0.42607519167463664,,,-11.792409070525489,2.3817922154550515e-06,0.001,47.333333333333336,0.0,142.0,77.80952380952381,-12.254500839435341,-10.868077852036777,-11.97085790040043,9.52712133268749e-06,9.527212099613572e-06,9.532479541001127e-06,4.7662624877178956e-06,0.0,4.0,140.0,142.0,2021-30,2024-16
2021_30,linear,2000,2,48,8.23098592420383e-06,-11.030284913584191,,,,0.40045589497922257,linear_fit_t_mean=71.000000,,,,,,26.0,142.0,81.125,-11.030800670288976,-9.931216201908647,-10.825668606761056,1.6195118791602897e-05,1.6195381077713547e-05,1.621113380705991e-05,1.6211396612101415e-05,26.0,28.0,141.0,142.0,2022-04,2024-16
2021_30,slope7_success,2000,2,60,8.23098592420383e-06,-10.764869405199711,-0.02499515544006268,0.00014366283522890266,3.2348727653625495,0.34466159467077584,,,-10.664812485239914,1.6191318561437535e-05,0.001,19.666666666666668,0.0,59.0,29.5,-11.031043567573823,-9.931216201908647,-10.836855302920743,1.6191185518930596e-05,1.619144767769557e-05,1.621113380705991e-05,1.6211396612101415e-05,0.0,1.0,58.0,59.0,2021-30,2024-16
2021_30,slope7_lm_invalid_params,2000,2,60,8.23098592420383e-06,-10.906543881794299,0.006805081703313833,0.013246631485743975,-42.46786272934814,,invalid parameters from LM slope7 fit,,,,,,0.0,59.0,29.5,-11.031043567573823,-9.931216201908647,-10.836855302920743,1.6191185518930596e-05,1.619144767769557e-05,1.621113380705991e-05,1.6211396612101415e-05,0.0,1.0,58.0,59.0,2021-30,2024-16
2021_30,slope8,2000,2,51,8.23098592420383e-06,-11.030991044887424,8.59736016671359e-06,8.59736016671359e-06,42.000000074824236,0.38854591332196226,,,-11.030833059920596,3.2388918736352595e-06,0.001,42.0,0.0,142.0,66.75,-11.031043567573823,-9.931216201908647,-10.836855302920743,1.6191185518930596e-05,1.619144767769557e-05,1.621113380705991e-05,1.6211396612101415e-05,0.0,2.0,141.0,142.0,2021-30,2024-16
2021_30,linear,-2,0,120,-0.003991747453154114,-8.721181898805703,,,,0.15009162254390576,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,82.5,-9.042996627099912,-8.153844195536596,-8.70472370047686,0.00028762753515867393,0.0002744647578299723,0.00012767727131725382,0.00012861456045060038,23.0,24.0,141.0,142.0,2022-01,2024-16
2021_30,slope7_success,-2,0,143,-0.003991747453154114,-8.223385457200578,-0.008018642175694106,1.081043611655136,23706.64522770994,0.17152875152172758,,,-8.478540656220806,-0.0745470461420315,0.09662993021377686,47.333333333333336,0.0,142.0,71.0,-9.042996627099912,-7.8325235974994065,-8.638011929712372,0.000215911222450785,0.00020040098209716747,0.00012767727131725382,0.00012861456045060038,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,slope7_lm,-2,0,143,-0.003991747453154114,-8.223386297805627,-0.008017536200183938,2.42010006468885,52925.48442549874,0.17152612618385052,,,-8.478540656220806,-0.0745470461420315,0.09662993021377686,47.333333333333336,0.0,142.0,71.0,-9.042996627099912,-7.8325235974994065,-8.638011929712372,0.000215911222450785,0.00020040098209716747,0.00012767727131725382,0.00012861456045060038,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,slope8,-2,0,143,-0.003991747453154114,-8.435554489356583,-0.003432306884005974,-0.003432306884005974,47.31865395192954,0.18803508511628575,,,-8.478540656220806,-0.0745470461420315,0.09662993021377686,47.333333333333336,0.0,142.0,71.0,-9.042996627099912,-7.8325235974994065,-8.638011929712372,0.000215911222450785,0.00020040098209716747,0.00012767727131725382,0.00012861456045060038,0.0,1.0,141.0,142.0,2021-30,2024-16
2021_30,linear,-2,1,120,-0.0006970772179127856,-9.60361536086773,,,,0.14159843919956475,linear_fit_t_mean=71.000000,,,,,,23.0,142.0,82.5,-9.933228954645921,-9.142516171210795,-9.59727823828686,8.140950821686107e-05,7.109504722787837e-05,8.207058305925286e-05,6.3579845903985e-05,23.0,24.0,141.0,142.0,2022-01,2024-16
