cohort,t,deaths,at_risk,hazard,log_hazard,slope,hazard_adj,cum_hazard_adj
dose2,18,727,1282085,0.0005670450867142194,-7.475071739383416,-0.033948828352133587,0.0010447341487461975,0.018476382054310053
dose3plus,0,1781,1972458,0.0009029343083604315,-7.009860755410145,-0.025079901365337432,0.0009029343083604315,0.0009029343083604315
dose3plus,1,2020,1970677,0.0010250284546884142,-6.883034906105462,-0.025079901365337432,0.0010510611514258548,0.0019539954597862863
dose3plus,2,2279,1968657,0.0011576419863897063,-6.761370113099404,-0.025079901365337432,0.0012171900549965535,0.0031711855147828396
dose3plus,3,2406,1966378,0.0012235694256139968,-6.705982933239008,-0.025079901365337432,0.001319182266873301,0.004490367781656141
dose3plus,4,2250,1963972,0.0011456375141804466,-6.771794015977311,-0.025079901365337432,0.00126652998855037,0.005756897770206511
dose3plus,5,2126,1961722,0.0010837417330284312,-6.8273356580154045,-0.025079901365337432,0.0012285309767899309,0.006985428746996441
dose3plus,6,2441,1959596,0.0012456649227697953,-6.688085817118608,-0.025079901365337432,0.001447950155039191,0.008433378902035632
dose3plus,7,2473,1957155,0.001263568802675312,-6.673815178581939,-0.025079901365337432,0.0015060636758993842,0.009939442577935017
dose3plus,8,2448,1954682,0.0012523776245957144,-6.682711434692291,-0.025079901365337432,0.0015306355712800825,0.0114700781492151
dose3plus,9,2712,1952234,0.0013891777317678105,-6.57904326675939,-0.025079901365337432,0.0017409503190536169,0.013211028468268717
dose3plus,10,2603,1949522,0.0013351990898281733,-6.618674867291407,-0.025079901365337432,0.0017157999677213016,0.014926828435990018
dose3plus,11,3372,1946919,0.0017319672775292655,-6.358497361901853,-0.025079901365337432,0.0022821930212269096,0.01720902145721693
dose3plus,12,3258,1943547,0.001676316549072392,-6.391156422994701,-0.025079901365337432,0.0022649612992642772,0.019473982756481205
dose3plus,13,2473,1940289,0.0012745523991529097,-6.665160221495469,-0.025079901365337432,0.0017658528507447037,0.021239835607225907
dose3plus,14,2829,1937816,0.0014598909287569098,-6.529393552383433,-0.025079901365337432,0.0020740025632708207,0.023313838170496728
dose3plus,15,2508,1934987,0.001296132738876282,-6.648370264324386,-0.025079901365337432,0.0018881236065246376,0.025201961777021366
dose3plus,16,2441,1932479,0.0012631443860450747,-6.6741511222388,-0.025079901365337432,0.0018868005776642232,0.02708876235468559
dose3plus,17,2282,1930038,0.0011823601400594184,-6.740242719384391,-0.025079901365337432,0.0018109849758382727,0.02889974733052386
dose3plus,18,2377,1927756,0.001233039866041138,-6.698272722766948,-0.025079901365337432,0.0019365746744649502,0.03083632200498881
