icd,pre_pct,post_pct,diff
D59,6.984754367247696e-05,7.734881437700972e-05,7.501270704532759e-06
J61,3.191744701733223e-05,3.922118818427421e-05,7.3037411669419825e-06
B00,4.223097039705337e-05,4.93795033033299e-05,7.1485329062765274e-06
F50,4.5290285441293155e-05,5.235542067798417e-05,7.065135236691014e-06
G91,0.00024225617417491287,0.0002492661497965825,7.0099756216696475e-06
E15,3.455283094823619e-05,4.086611173839826e-05,6.313280790162076e-06
G81,4.51157552993201e-05,5.11408524885417e-05,6.0250971892216e-06
S51,2.650281870857067e-05,3.235272017346662e-05,5.849901464895953e-06
C68,0.00026493614620365233,0.00027048341849054253,5.5472722868901985e-06
T50,0.00011518781668605573,0.00012052305629638914,5.335239610333408e-06
F07,3.314317541800597e-05,3.8401016690620186e-05,5.257841272614215e-06
T30,4.600031858329878e-05,5.108034938958982e-05,5.080030806291043e-06
E04,5.3452899489574346e-05,5.795339796721342e-05,4.500498477639077e-06
G61,9.702254245635514e-05,0.00010152203658238127,4.499494126026133e-06
F32,3.875833847958516e-05,4.262746092361007e-05,3.86912244402491e-06
I30,0.00011829520931606476,0.00012205155421942543,3.756344903360669e-06
J98,0.00010197977547177401,0.00010496426799061027,2.984492518836259e-06
J85,0.00014592433120693917,0.0001488062971036628,2.8819658967236216e-06
K11,3.742272734222642e-05,4.0132114326356055e-05,2.7093869841296342e-06
M41,3.6219307346779015e-05,3.8401016690620186e-05,2.181709343841171e-06
E21,4.827838175463976e-05,4.998678739805113e-05,1.708405643411369e-06
J36,4.031121780482869e-05,4.147339583311949e-05,1.162178028290799e-06
N70,3.558460833262655e-05,3.65791644064565e-05,9.945560738299449e-07
T11,2.6497085320614733e-05,2.73620269789586e-05,8.649416583438675e-07
Q03,2.6497105579825577e-05,2.73620269789586e-05,8.649213991330242e-07
B26,2.651753342565817e-05,2.73620269789586e-05,8.444935533004298e-07
J05,2.652027475004641e-05,2.73620269789586e-05,8.417522289121902e-07
T80,2.6529107881163166e-05,2.73620269789586e-05,8.329190977954345e-07
D51,3.866183063194733e-05,3.922118818427421e-05,5.593575523268771e-07
J82,2.6866888606067228e-05,2.73620269789586e-05,4.95138372891373e-07
E01,2.694065319432866e-05,2.73620269789586e-05,4.2137378462994146e-07
T48,2.695082626192478e-05,2.73620269789586e-05,4.112007170338207e-07
R63,2.7004683068329083e-05,2.73620269789586e-05,3.5734391062951763e-07
T63,2.717027786744218e-05,2.73620269789586e-05,1.9174911151642176e-07
Q43,2.7184686065657467e-05,2.73620269789586e-05,1.7734091330113424e-07
F78,2.7259840802529713e-05,2.73620269789586e-05,1.0218617642888782e-07
J47,4.5849257776627234e-05,4.5887056482382224e-05,3.779870575498984e-08
L88,2.7437423923707337e-05,2.73620269789586e-05,-7.539694474873655e-08
M71,2.754006089368383e-05,2.73620269789586e-05,-1.7803391472522942e-07
N23,2.754006089368383e-05,2.73620269789586e-05,-1.7803391472522942e-07
D18,2.756504294408421e-05,2.73620269789586e-05,-2.0301596512560885e-07
F73,2.7639839423932905e-05,2.73620269789586e-05,-2.778124449743038e-07
F70,2.675011649809174e-05,2.6451100836876756e-05,-2.990156612149854e-07
A26,3.607922015678926e-05,3.575899291280248e-05,-3.2022724398678127e-07
N93,2.7820280984837948e-05,2.73620269789586e-05,-4.5825400587934666e-07
D66,2.615062761506276e-05,2.554017469479491e-05,-6.104529202678486e-07
K20,0.00010011716258662094,9.936629070138103e-05,-7.508718852399139e-07
L40,2.7290484243523848e-05,2.6451100836876756e-05,-8.393834066470918e-07
S41,2.6497085320614733e-05,2.554017469479491e-05,-9.56910625819822e-07
A42,2.6497085320614733e-05,2.554017469479491e-05,-9.56910625819822e-07
F33,2.6526163504124248e-05,2.554017469479491e-05,-9.859888093293365e-07
S88,2.6529107881163166e-05,2.554017469479491e-05,-9.88933186368255e-07
S29,4.190177340242196e-05,4.086611173839826e-05,-1.035661664023694e-06
N05,2.662412329091324e-05,2.554017469479491e-05,-1.0839485961183284e-06
T34,2.6687642276062495e-05,2.554017469479491e-05,-1.1474675812675833e-06
D34,2.675011649809174e-05,2.554017469479491e-05,-1.2099418032968302e-06
S21,2.6872323850105556e-05,2.554017469479491e-05,-1.3321491553106443e-06
A86,2.7049668173527498e-05,2.554017469479491e-05,-1.509493478732587e-06
G54,2.7068208457152177e-05,2.554017469479491e-05,-1.5280337623572657e-06
D44,4.247425571628933e-05,4.086611173839826e-05,-1.6081439778910673e-06
D62,5.398524419201399e-05,5.235542067798417e-05,-1.6298235140298168e-06
K04,2.7259840802529713e-05,2.554017469479491e-05,-1.7196661077348017e-06
M08,2.7259840802529713e-05,2.554017469479491e-05,-1.7196661077348017e-06
F13,2.6755159406557016e-05,2.4993393699025566e-05,-1.7617657075314505e-06
T37,2.7337645393458263e-05,2.554017469479491e-05,-1.7974706986633517e-06
J04,4.506893962475436e-05,4.3234745018331295e-05,-1.8341946064230678e-06
R04,2.6890057776288062e-05,2.4993393699025566e-05,-1.8966640772624964e-06
C12,2.6894453576127524e-05,2.4993393699025566e-05,-1.9010598771019586e-06
S31,2.769998661090125e-05,2.554017469479491e-05,-2.1598119161063387e-06
E27,3.4519051262087605e-05,3.235272017346662e-05,-2.1663310886209827e-06
G57,2.7820280984837948e-05,2.554017469479491e-05,-2.280106290043036e-06
L30,2.8019838045336096e-05,2.554017469479491e-05,-2.479663350541185e-06
Q01,2.8019838045336096e-05,2.554017469479491e-05,-2.479663350541185e-06
G45,4.262411849523001e-05,4.0132114326356055e-05,-2.492004168873955e-06
D45,0.0002268042548980973,0.00022372597510178762,-3.0782797963096835e-06
N26,3.0453664648889285e-05,2.73620269789586e-05,-3.0916376699306846e-06
R00,2.7820280984837948e-05,2.472000320114089e-05,-3.1002777836970566e-06
S91,2.7259840802529713e-05,2.3809077059059046e-05,-3.450763743470667e-06
J68,2.7311710529815414e-05,2.3809077059059046e-05,-3.502633470756368e-06
E85,0.00015018788890883728,0.0001461842371890878,-4.003651719749465e-06
Q28,4.333910868444703e-05,3.922118818427421e-05,-4.117920500172818e-06
T65,4.61469895436792e-05,4.202017682888883e-05,-4.126812714790364e-06
I07,0.0002422530079393252,0.0002378978470549004,-4.355160884424782e-06
N82,4.3698007737064266e-05,3.922118818427421e-05,-4.476819552790055e-06
F19,2.65611304417116e-05,2.2077979423323178e-05,-4.483151018388422e-06
D15,2.6579351547784367e-05,2.2077979423323178e-05,-4.501372124461189e-06
B16,2.675011649809174e-05,2.2077979423323178e-05,-4.672137074768564e-06
A06,2.6773285668312576e-05,2.2077979423323178e-05,-4.695306244989398e-06
T96,2.685500980207858e-05,2.2077979423323178e-05,-4.777030378755401e-06
S61,2.692120679091108e-05,2.2077979423323178e-05,-4.843227367587903e-06
E02,2.7057425302304146e-05,2.2077979423323178e-05,-4.979445878980968e-06
C69,0.00022525773727625464,0.00022026377983031586,-4.993957445938787e-06
S45,2.7147108697221345e-05,2.2077979423323178e-05,-5.0691292738981676e-06
T21,2.7259840802529713e-05,2.2077979423323178e-05,-5.1818613792065355e-06
T31,0.00010168358887199408,9.645087642567864e-05,-5.232712446315437e-06
L12,6.439955525678945e-05,5.910746305770399e-05,-5.292092199085453e-06
T39,3.8833394822200276e-05,3.35067852639572e-05,-5.3266095582430765e-06
T59,3.9768817410353776e-05,3.411406935867843e-05,-5.654748051675349e-06
T36,2.7820280984837948e-05,2.2077979423323178e-05,-5.74230156151477e-06
C08,0.00014784400996424016,0.00014205425472394297,-5.7897552402971894e-06
S28,2.7920059515087022e-05,2.2077979423323178e-05,-5.842080091763844e-06
J63,3.150555918487714e-05,2.554017469479491e-05,-5.9653844900822265e-06
M30,3.070442272223198e-05,2.472000320114089e-05,-5.984419521091086e-06
K73,9.708449884211537e-05,9.091340223540127e-05,-6.171096606714103e-06
S39,3.1324450469959756e-05,2.472000320114089e-05,-6.604447268818865e-06
T98,3.230552378115867e-05,2.554017469479491e-05,-6.7653490863637556e-06
G04,8.42936576515265e-05,7.734881437700972e-05,-6.944843274516777e-06
D12,4.6272188764898644e-05,3.922118818427421e-05,-7.0510005806244334e-06
S18,3.244444003152348e-05,2.472000320114089e-05,-7.724436830382592e-06
E84,3.417965394433458e-05,2.6451100836876756e-05,-7.728553107457826e-06
C47,4.976504394327045e-05,4.202017682888883e-05,-7.744867114381619e-06
N04,4.015507568938571e-05,3.235272017346662e-05,-7.80235551591909e-06
R58,3.355007073845221e-05,2.554017469479491e-05,-8.009896043657296e-06
K31,0.00010225677361098954,9.414274624469747e-05,-8.114027366292064e-06
E22,3.570682934058321e-05,2.73620269789586e-05,-8.344802361624607e-06
S75,3.389943385318047e-05,2.554017469479491e-05,-8.359259158385557e-06
J46,7.079870731935219e-05,6.211933910125141e-05,-8.679368218100775e-06
S20,3.1317443744840845e-05,2.2077979423323178e-05,-9.239464321517667e-06
T93,9.722202274324201e-05,8.793748486074699e-05,-9.284537882495015e-06
