enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,mad_error,medae,rmedae,fit_quality,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,optimizer_status,optimizer_status_meaning,optimizer_warnflag,optimizer_grad_norm,failure_detail,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2021_24,linear,1920,2,132,0.0008370706786022394,-5.151240379513407,,,,0.16568301965231322,0.12859365030929712,0.10255113251109504,0.9068164082178121,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-5.58018872783863,-4.619643197437332,-5.144264578072184,0.004575968936655102,0.0053158988401817075,0.005922368703107862,0.005181358741997518,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,slope8,1920,2,132,0.0008370706786022394,-5.020027541274078,-0.007443779173670795,0.0026680654132681505,43.666598379370924,0.1667981901154871,0.1259090753546577,0.1014697135191831,0.8972538762202448,poor,,,-5.03551907426459,-0.004042882731375406,0.006931777996579064,43.666666666666664,0.0,148.0,74.0,-5.757346713717754,-4.619643197437332,-5.179767541523231,0.004110371467912102,0.004890101374635777,0.005922368703107862,0.005181358741997518,0.0,1.0,147.0,148.0,2021-24,2024-16,True,8.310366219005589,250,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_24,linear,1930,0,147,-0.0011471334981143476,-5.725708109200478,,,,0.22481436325486837,0.17270557259690972,0.13476341869128294,0.9843326893734214,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-6.11477371441335,-4.957818607904032,-5.679846943517076,0.0033505185983171825,0.0038067828800742148,0.0032168159843189268,0.0032271972931369884,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,slope8,1930,0,147,-0.0011471334981143476,-5.726606022769758,0.004546020267185902,-0.0034019678756395883,48.66671844410069,0.2208161988541214,0.17055807730227718,0.14271717181039012,1.0424281226473284,poor,,,-5.630404050227443,0.00397940213919612,0.0003741177828524749,48.666666666666664,0.0,148.0,74.0,-6.11477371441335,-4.957818607904032,-5.679017855792333,0.0038031897517626315,0.0034677661260145527,0.0032168159843189268,0.0032271972931369884,0.0,1.0,147.0,148.0,2021-24,2024-16,True,12.536735450684416,235,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_24,linear,1930,1,147,0.0010331082577663036,-5.994296501324828,,,,0.23249703814381634,0.1860531089113107,0.1574987981914573,1.00484231781213,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-6.544926816020957,-5.486057559647802,-6.013012961187527,0.002078539832288921,0.002082869160366169,0.002352942262026839,0.0016068562643260097,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,slope8,1930,1,147,0.0010331082577663036,-6.190811723813166,0.007548122617760061,-0.001622145032848403,48.66668521893153,0.22979638465539656,0.18393171324176,0.16009920308540693,1.0214329007936582,poor,,,-6.177010196508525,0.006185124324010352,0.0009596385096073577,48.666666666666664,0.0,148.0,74.0,-6.544926816020957,-5.486057559647802,-6.012066344734719,0.002215494592056749,0.0031113440907928444,0.002352942262026839,0.0016068562643260097,0.0,1.0,147.0,148.0,2021-24,2024-16,True,13.51975717703185,420,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_24,linear,1930,2,132,0.001344632357064161,-6.170698116427776,,,,0.11359811764989139,0.08426474960814946,0.0644900550587808,0.8468835498995552,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-6.490013408139603,-5.761729875369361,-6.159749031313147,0.0018699800564447797,0.0018354009366239902,0.0021730592203347042,0.0021562539695347206,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,slope8,1930,2,132,0.001344632357064161,-6.324327453918266,0.003152159075992027,0.0009566681822976704,43.668637913640374,0.11395125317245658,0.08417271489604355,0.0632868616184088,0.8310832109004747,poor,,,-6.144366719051513,-0.0024971786122395807,0.007011249269651769,43.666666666666664,0.0,148.0,74.0,-6.698646843761908,-5.761729875369361,-6.200386319815936,0.001436971618780442,0.00140195344142062,0.0021730592203347042,0.0021562539695347206,0.0,1.0,147.0,148.0,2021-24,2024-16,True,5.555570583661789,275,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_24,linear,1940,0,147,-0.0024235929986702706,-6.718421082448508,,,,0.21055579553594578,0.15353023942820013,0.1123194591973995,0.8218456062306488,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-7.091726650875267,-5.910116595636152,-6.663049084111864,0.0013194789973088306,0.0015329420285815935,0.0010625380477498358,0.001031645205578426,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1940,1,147,0.0021083537905339303,-7.126274572226555,,,,0.17507591651133442,0.14323357011231924,0.12819995227440195,1.0077370276997337,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-7.55886442553448,-6.644233385542478,-7.137201533509176,0.0006481310245138509,0.0005955768668708856,0.0009521401555417132,0.0007593127840032339,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1940,2,132,0.0015456673111974397,-7.322292423285683,,,,0.11246498308089072,0.08636270478100296,0.06871693912953658,0.8240582627121505,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-7.603168312394501,-6.960299903199419,-7.319550884120663,0.0005148467546673746,0.0005690497023784079,0.0006182111257211583,0.0005946196896298357,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,linear,1950,0,147,-0.00253047169730407,-7.583495815521493,,,,0.18548816075366745,0.1360384682315335,0.10806724851616778,0.831424878701221,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-7.96296448733463,-6.787700328001589,-7.574727471861825,0.0006271245831694732,0.0005847077697406661,0.0004347023319257343,0.0003694410706551927,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1950,1,147,0.002004422427860034,-8.325424443609734,,,,0.14629596642740403,0.11685369086791855,0.10021635124529915,0.9810095995383549,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-8.847228883127114,-7.879699512857344,-8.325963007608749,0.0001437796148543604,0.00014380029040484383,0.00022518196784979152,0.0002053551326125985,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1950,2,132,0.001076995126917383,-8.296598612739105,,,,0.12548409627391602,0.09938577691529023,0.07904722130689112,0.9114962220916376,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-8.653542665794385,-8.011454800994334,-8.292456187077468,0.00021128205623527287,0.0002092942929225975,0.00023933490204937978,0.00025409545305858845,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,linear,1960,0,147,-0.0015330022676208312,-8.67283014288697,,,,0.17517979039881446,0.1314943755761159,0.10455650288971263,1.0602458317417118,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-9.146686307129547,-7.980978522316281,-8.661753358517583,0.00020086537597451728,0.00017490161828575545,0.0001284901440129905,0.00018428397242309307,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1960,1,147,0.004506693023515774,-9.477061487606584,,,,0.1881820820547115,0.1495431530009887,0.13183648505915002,0.7407884018996854,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-10.133644547165611,-8.90604404720628,-9.488140937597263,4.349651461225032e-05,6.430333017817734e-05,5.546799689269265e-05,0.00010903519169441657,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1960,2,132,0.00010248941755020416,-9.153176751370811,,,,0.18657369065511675,0.15138380906429771,0.13339799522076756,1.0399576479366184,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-9.618832006271386,-8.828889152151424,-9.185886417753943,0.00010517458991600747,0.00010518565277387731,0.00011993337049359918,0.00011550473360125488,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,linear,1970,0,147,-0.0014247751219076366,-9.751824479333262,,,,0.1789491892512347,0.14275087646301873,0.12084435236484126,1.063649284693516,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-10.174988940026582,-9.20040860531836,-9.746441873306404,5.991051416708445e-05,7.745129705560985e-05,4.716515321441249e-05,5.748583491657078e-05,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1970,1,147,0.0038104771565663272,-10.574001314630078,,,,0.26683804093569946,0.1974705654729044,0.16350377287087703,0.8168452601566961,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-11.511917814590504,-10.021403912472627,-10.607877486738463,1.0010081582299317e-05,1.7160434331055284e-05,1.0047943042614461e-05,2.0096289938540027e-05,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1970,2,132,0.0010562193289747493,-10.092079118661882,,,,0.301264911196462,0.22446342946941555,0.18605336928969418,0.8508414487979588,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-11.137033722086247,-9.460739102851647,-10.142898860968748,1.4562894715389324e-05,3.883589407995103e-05,1.952133682173157e-05,4.880572394493261e-05,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,linear,1980,0,147,-0.0006424501350195756,-10.776021441866044,,,,0.23381978899751238,0.1853467875322311,0.1731083392756041,1.069876416731568,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-11.427742718042044,-10.190410062282902,-10.771659220796275,2.2961418774895138e-05,1.8127764484649516e-05,1.939654911207705e-05,1.8184595466108748e-05,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1980,1,144,0.00306736197602522,-11.38082273284189,,,,0.5735110951588439,0.4206542078704678,0.29511080367420295,0.7302847705284556,poor,"linear_fit_t_mean=76.194444,skip_weeks=2",,,,,,2.0,148.0,76.19444444444444,-12.890643151380383,-10.491958326752275,-11.53788318441746,1.0085550683725487e-05,1.2607097291691664e-05,5.050772894478741e-06,2.272899462178466e-05,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1980,2,124,2.121883784130541e-05,-10.955240536882645,,,,0.576558497498179,0.46401527861781233,0.4054605926865733,0.9996332129425877,poor,"linear_fit_t_mean=82.943548,skip_weeks=17",,,,,,17.0,148.0,82.94354838709677,-11.649892200041041,-9.569438626916297,-10.815484078716501,1.7439832578045315e-05,8.719992326423824e-06,8.744774997034568e-06,2.623501325017219e-05,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,linear,1990,0,147,0.001103791997215692,-11.647462836834583,,,,0.36231237700596214,0.27634790207575044,0.21736203253446185,0.9699568821363034,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-12.574163512502036,-10.963792044526867,-11.661828357577658,1.1533333640961024e-05,8.073398727968473e-06,6.929198603611532e-06,5.774365512808549e-06,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,1990,1,103,8.696004009021811e-06,-11.837305145483958,,,,0.5754550344584206,0.37408185101344965,0.0001143123351283748,0.10471576680025596,very_good,"linear_fit_t_mean=79.699029,skip_weeks=2",,,,,,4.0,148.0,79.69902912621359,-11.837939448679972,-10.22759074976303,-11.463284872329647,7.225172500999196e-06,7.225224704507082e-06,1.446738328460882e-05,1.4467592592876771e-05,4.0,6.0,146.0,148.0,2021-28,2024-16,,,,,,,,,,,,,,
2021_24,linear,1990,2,89,1.6644151377647056e-05,-11.138214182728664,,,,0.5791685335016084,0.366195496001559,7.429212707954491e-05,0.05676000259359759,excellent,"linear_fit_t_mean=78.887640,skip_weeks=17",,,,,,17.0,148.0,78.88764044943821,-11.13927874023257,-9.751821283719034,-10.772070050527793,1.4530237424312183e-05,1.4530448555161889e-05,4.367956670560183e-05,2.912055911683229e-05,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_24,linear,2000,0,147,4.771312895508536e-06,-12.40069948212551,,,,0.5341712083283042,0.40387332672304943,0.28769250336101493,0.9993428444620808,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-13.787326080871381,-11.389248731904326,-12.407494699514913,5.142890057367469e-06,4.114328973458195e-06,4.117077327989255e-06,4.11709427838907e-06,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,2000,1,34,8.123675195777037e-06,-10.557527615824979,,,,0.20590213467090665,0.061185367220385596,2.0361461849027762e-05,0.06810554720420277,excellent,"linear_fit_t_mean=72.617647,skip_weeks=2",,,,,,3.0,140.0,72.61764705882354,-10.557997849425114,-9.864148832193742,-10.49637298633494,2.5984824863736665e-05,2.598550009239161e-05,2.6008478765535618e-05,2.600915522414359e-05,3.0,17.0,137.0,140.0,2021-27,2024-08,,,,,,,,,,,,,,
2021_24,linear,2000,2,28,2.2905999345926986e-05,-9.22723065218039,,,,0.18528199559872643,0.0496035205371373,7.84756709553136e-05,0.09969842964942525,excellent,"linear_fit_t_mean=89.714286,skip_weeks=17",,,,,,32.0,148.0,89.71428571428571,-9.228671327857446,-8.534246942760516,-9.177704154531787,9.818360341712918e-05,9.819324438371849e-05,9.845426807203441e-05,9.846396226934454e-05,32.0,34.0,147.0,148.0,2022-04,2024-16,,,,,,,,,,,,,,
2021_24,linear,-2,0,147,-0.0032679915037264985,-8.836296897488939,,,,0.17730523325683034,0.12254370265293414,0.08594790309599531,0.574273438949905,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-9.164205312236161,-8.03583721931039,-8.787891798094588,0.0001819082957773839,0.00019084112522592625,0.00011425587579851346,0.00011450851663617261,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,-2,1,147,0.0016677488326988094,-9.171973364655566,,,,0.11320718593188416,0.09064990164567824,0.07780861765373892,0.9230755582639136,poor,"linear_fit_t_mean=75.000000,skip_weeks=2",,,,,,2.0,148.0,75.0,-9.506349869633471,-8.839465031176271,-9.161053728166035,7.437803638156395e-05,8.209469378069013e-05,8.934994695609638e-05,9.81103396648279e-05,2.0,3.0,147.0,148.0,2021-26,2024-16,,,,,,,,,,,,,,
2021_24,linear,-2,2,132,9.658188444827078e-05,-7.591408465856806,,,,0.10122468780233038,0.07839850994817343,0.06243204737015118,0.9641965650139315,poor,"linear_fit_t_mean=82.500000,skip_weeks=17",,,,,,17.0,148.0,82.5,-7.829986859182167,-7.230262339952785,-7.584579350212273,0.000453051890133244,0.00047354558267794704,0.00046371517478145864,0.00045924198934893854,17.0,18.0,147.0,148.0,2021-41,2024-16,,,,,,,,,,,,,,
2021_30,linear,1920,0,141,-0.003966497909028705,-4.978940904799265,,,,0.2495638799052671,0.20192606966969331,0.16942815414722912,0.8363736727152296,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-6.00278856166929,-4.251660994142471,-4.9815740101053665,0.0062708812757782464,0.0065153442327492055,0.0038356211408174436,0.0024718496518897222,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,slope8,1920,0,141,-0.003966497909028705,-4.7314733671542415,-0.001695801176725158,-0.001695801176725158,46.66656658990739,0.2923161429529082,0.23450371784029608,0.2182414835694546,1.0773382503665219,poor,,,-4.856636261144035,0.0021465127565016458,0.0006741253245910062,46.666666666666664,0.0,142.0,71.0,-6.00278856166929,-4.251660994142471,-4.982204331418363,0.006691326274555823,0.0064328295004613695,0.0038356211408174436,0.0024718496518897222,0.0,1.0,141.0,142.0,2021-30,2024-16,True,14.208511637644005,170,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_30,linear,1920,1,113,0.0010989014248021511,-4.882948503699367,,,,0.5574979105331306,0.46692907740189726,0.46676882651985707,1.0359009681418685,poor,"linear_fit_t_mean=66.407080,skip_weeks=2",,,,,,2.0,142.0,66.40707964601769,-5.934893612395423,-3.7170010979271053,-4.954179442613139,0.010706740394424343,0.0196512873972885,0.005263170044274533,0.010638398205055643,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,slope8,1920,1,113,0.0010989014248021511,-4.5491343009456084,-0.02365913620458607,0.011240326157099526,46.66659873889445,0.538198527188822,0.4407572523734004,0.44109464210892657,0.9789222005454331,poor,,,-4.5326042592681866,-0.019438167472017574,0.022146989057677445,46.666666666666664,0.0,142.0,65.26086956521739,-5.934893612395423,-3.7170010979271053,-4.959553904512712,0.006329135051647512,0.004237294475515267,0.005263170044274533,0.010638398205055643,0.0,1.0,141.0,142.0,2021-30,2024-16,True,24.906057890594873,270,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_30,linear,1920,2,126,0.0006590001452293466,-5.152021254893964,,,,0.16376626039562736,0.12627221426299018,0.0967581810264293,0.9505663951784,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-5.538819188310426,-4.606850594827184,-5.13990358945811,0.005845924513062626,0.007044408722080302,0.005836998019156782,0.0050282946925358325,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,slope8,1920,2,126,0.0006590001452293466,-5.064851193400532,-0.006018872117170767,0.002331672256141364,41.66731252007962,0.16471389233166772,0.12415927690757506,0.09724847172634021,0.9553830820803221,poor,optimizer_not_successful,,-4.995287751972597,-0.005549765385160387,0.008757954721015957,41.666666666666664,0.0,142.0,71.0,-5.736110493818524,-4.606850594827184,-5.164189858562597,0.00436581575801311,0.0032272964848657905,0.005836998019156782,0.0050282946925358325,0.0,1.0,141.0,142.0,2021-30,2024-16,False,7.82237629157295,270,4,ABNORMAL: ,2,too_many_iterations,,,"optimizer_success=False; status=2(too_many_iterations); message=""ABNORMAL: """,True,True,True,True
2021_30,linear,1930,0,141,-0.0024827225897891478,-5.663607937123657,,,,0.21941446099750592,0.17850595294484886,0.15522810947274301,1.118222014829607,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-6.103734926134564,-4.923490398227655,-5.656362554956299,0.0029440059715779296,0.0028318389714386293,0.0030758061026427167,0.0032850014609174722,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,slope8,1930,0,141,-0.0024827225897891478,-5.498559464812077,-0.0020660205316518883,-0.0020660205316518883,46.66683732814823,0.22086943631581168,0.17990831859659315,0.1579194071698824,1.137609407638961,poor,,,-5.474361252636551,-0.0010785959810149883,0.006042199765437416,46.666666666666664,0.0,142.0,71.0,-6.103734926134564,-4.923490398227655,-5.65683917220837,0.0033033541142911877,0.003454545259425689,0.0030758061026427167,0.0032850014609174722,0.0,1.0,141.0,142.0,2021-30,2024-16,True,12.583323741484909,355,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_30,linear,1930,1,141,-0.003298565155943742,-5.9730525440654585,,,,0.42441103945911035,0.31002881808267435,0.2481060408296667,0.9093643125388114,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-8.094378437208187,-5.050143917796519,-5.981455576584619,0.005225665098305479,0.0030974530363907554,0.004165226431484326,0.002086957279198325,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,slope8,1930,1,141,-0.003298565155943742,-5.501366167695634,-0.016127052894844573,0.0018310991984789582,46.66561186732244,0.41083296281570364,0.29665048798747107,0.24819313027752088,0.9096835149073329,poor,,,-5.555822883153662,-0.010096189033406297,0.01620033081338741,46.666666666666664,0.0,142.0,71.0,-8.094378437208187,-5.050143917796519,-5.974592675461849,0.004000005333346128,0.004253314540647086,0.004165226431484326,0.002086957279198325,0.0,1.0,141.0,142.0,2021-30,2024-16,True,20.916239253615746,225,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_30,linear,1930,2,126,0.0012821820826411925,-6.156042701904365,,,,0.1142988998711577,0.0860658364715651,0.06927653539890599,0.8747216751798538,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-6.451194017758567,-5.745339578095617,-6.148316125181837,0.002270423191460279,0.0022962774290802616,0.0021913176162431406,0.002128620636275542,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,slope8,1930,2,126,0.0012821820826411925,-6.167829210374104,-0.0026629302298634967,0.002107011237867579,41.666691433586614,0.11492738951198335,0.08634762090312915,0.06772066736274374,0.8550764737113616,poor,,,-6.165132810040577,-0.001708424045049636,0.006167753402119852,41.666666666666664,0.0,142.0,71.0,-6.728878707842887,-5.745339578095617,-6.176672511071532,0.0015892613281444856,0.0011958731298001212,0.0021913176162431406,0.002128620636275542,0.0,1.0,141.0,142.0,2021-30,2024-16,True,5.440066541538373,145,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2021_30,linear,1940,0,141,-0.002738928106041613,-6.679627242980031,,,,0.2232162345624658,0.16419463145815036,0.12628189504944132,0.868033172825437,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-7.050494089719706,-5.826806385754064,-6.621548039859495,0.0014173648486430297,0.0014573831929093474,0.0010473898901319472,0.0010300745875394216,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1940,1,141,-0.001032603241481898,-6.996241560463649,,,,0.27028669444234243,0.21483835712711416,0.1777944232764499,0.9345004549873034,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-7.95349406775107,-6.399149181498346,-7.000026158668338,0.001567070943338808,0.0008364701449659481,0.0015478957665828342,0.0008341774898306822,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1940,2,126,0.0014997589249815424,-7.292797444131993,,,,0.11234251722165563,0.08623835664052433,0.0697639179308287,0.8297124467099911,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-7.581883559337475,-6.945498175189652,-7.290035799368708,0.0007417854154309301,0.0008052669432024145,0.0006481214209572902,0.0006218988464236602,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,linear,1950,0,141,-0.0028975762790757124,-7.520505389782822,,,,0.20099103691327055,0.14816710297160682,0.11771712274181745,0.927558338887549,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-7.953849942052961,-6.660991704169185,-7.5167466520358035,0.0006706253620381659,0.0005478358498094301,0.0004498487574196626,0.0003903272369386277,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1950,1,141,-0.0011359598994378235,-7.930612554608332,,,,0.27485462769286984,0.20655455154572402,0.16371976667045107,0.9948746503023532,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-8.834943643224557,-7.092906105242487,-7.95140846878173,0.0004386876383530466,0.0005082122588535654,0.00046161322491220945,0.0002187067151678416,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1950,2,126,0.0014097562790031776,-8.289677537672095,,,,0.11163729395017843,0.08923379916094135,0.0782703549320578,0.9310854749456822,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-8.560800946095759,-7.9746803015155905,-8.290157332292114,0.00029601622086527466,0.00027121444520005915,0.00022843180383347062,0.00023747145640518665,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,linear,1960,0,141,-0.0023661583393648176,-8.631661920205902,,,,0.18964275765564884,0.14302912588976965,0.11598149748363618,0.9929075546297202,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-9.149255339191763,-7.8907541574414015,-8.61452047256902,0.00021296568810969844,0.0002522598289602291,0.0001380309881759907,0.00017832181958514533,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1960,1,141,0.000128568811392458,-8.978616724242116,,,,0.4037210755571354,0.2813975060964329,0.22316862494643352,0.9676217067516286,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-11.06222237619464,-8.410275904942141,-9.030755454665588,0.00012497071015246395,0.00010936132994276252,9.540467490136549e-05,0.0002067528674444609,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1960,2,126,0.0019655260619533153,-9.338298399188195,,,,0.13034825855547008,0.10001664621560193,0.0738164199815543,0.7046606220650566,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-9.751235258743964,-8.944374526139717,-9.345418404588548,7.519421878722155e-05,7.124170334005387e-05,7.335485078912274e-05,0.00011204541585910056,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,linear,1970,0,141,-0.0016474230189794414,-9.699900403114013,,,,0.19088879906949796,0.15085187967958524,0.1254377001452589,1.0132151466753343,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-10.14867186623696,-9.098134610465745,-9.687828544763681,6.560597761459806e-05,7.802400660770273e-05,5.187612697587789e-05,6.261303891745324e-05,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1970,1,141,4.874121876949326e-05,-10.05292131001924,,,,0.5565897252971757,0.4037408724804434,0.3363679255147396,1.0069217184793908,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-11.66470189993196,-9.021425698497005,-10.15285197780116,3.43498012038903e-05,4.293909519398946e-05,2.592218161228155e-05,2.592285358918871e-05,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1970,2,126,0.0029283340647421807,-10.448540321339452,,,,0.2099793373050664,0.1515136010605681,0.11001222368157126,0.6837979211719458,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-11.318074468807529,-10.002650610710273,-10.43835629325621,2.311159046369304e-05,2.421272863251334e-05,1.2151299139798149e-05,2.761735165239641e-05,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
