enroll_date,birth_band,dose_count_at_enroll,week,cum_hazard
2023-01-30,1935-1939,0,24,0.030810134475093946
2023-01-30,1935-1939,0,25,0.032171481511131715
2023-01-30,1935-1939,0,26,0.033716585204117175
2023-01-30,1935-1939,0,27,0.03480868578590491
2023-01-30,1935-1939,0,28,0.036175490864513965
2023-01-30,1935-1939,0,29,0.038183523667759525
2023-01-30,1935-1939,0,30,0.03937198657676421
2023-01-30,1935-1939,0,31,0.04202827391834109
2023-01-30,1935-1939,0,32,0.04377243372158593
2023-01-30,1935-1939,0,33,0.045611683826245475
2023-01-30,1935-1939,0,34,0.04754654415254091
2023-01-30,1935-1939,0,35,0.048469223679155404
2023-01-30,1935-1939,0,36,0.049854841193350576
2023-01-30,1935-1939,0,37,0.05161271739196311
2023-01-30,1935-1939,0,38,0.053559235131280844
2023-01-30,1935-1939,0,39,0.05495192836042461
2023-01-30,1935-1939,0,40,0.05616050006891399
2023-01-30,1935-1939,0,41,0.05718427976650635
2023-01-30,1935-1939,0,42,0.0586752874045772
2023-01-30,1935-1939,0,43,0.05914168356992728
2023-01-30,1935-1939,0,44,0.061383418116045974
2023-01-30,1935-1939,0,45,0.06278705845317765
2023-01-30,1935-1939,0,46,0.06428644960654332
2023-01-30,1935-1939,0,47,0.06644577072908749
2023-01-30,1935-1939,0,48,0.0687981594873664
2023-01-30,1935-1939,0,49,0.07049531244988685
2023-01-30,1935-1939,0,50,0.07257352971024414
2023-01-30,1935-1939,0,51,0.07456131965910968
2023-01-30,1935-1939,0,52,0.07674296624412567
2023-01-30,1935-1939,1,1,0.004889985294191788
2023-01-30,1935-1939,1,2,0.004889985294191788
2023-01-30,1935-1939,1,3,0.009804000096620847
2023-01-30,1935-1939,1,4,0.012270092591814349
2023-01-30,1935-1939,1,5,0.012270092591814349
2023-01-30,1935-1939,1,6,0.012270092591814349
2023-01-30,1935-1939,1,7,0.01474228173720342
2023-01-30,1935-1939,1,8,0.01474228173720342
2023-01-30,1935-1939,1,9,0.017220597751670508
2023-01-30,1935-1939,1,10,0.01970507107933243
2023-01-30,1935-1939,1,11,0.01970507107933243
2023-01-30,1935-1939,1,12,0.01970507107933243
2023-01-30,1935-1939,1,13,0.022195732391784306
2023-01-30,1935-1939,1,14,0.027195742808490034
2023-01-30,1935-1939,1,15,0.027195742808490034
2023-01-30,1935-1939,1,16,0.027195742808490034
2023-01-30,1935-1939,1,17,0.027195742808490034
2023-01-30,1935-1939,1,18,0.029705154413915785
2023-01-30,1935-1939,1,19,0.029705154413915785
2023-01-30,1935-1939,1,20,0.029705154413915785
2023-01-30,1935-1939,1,21,0.03474294844387294
2023-01-30,1935-1939,1,22,0.03980625040041967
2023-01-30,1935-1939,1,23,0.03980625040041967
2023-01-30,1935-1939,1,24,0.04234754782909225
2023-01-30,1935-1939,1,25,0.04489531990789095
2023-01-30,1935-1939,1,26,0.04489531990789095
2023-01-30,1935-1939,1,27,0.04744959971298772
2023-01-30,1935-1939,1,28,0.04744959971298772
2023-01-30,1935-1939,1,29,0.05001042057466138
2023-01-30,1935-1939,1,30,0.05001042057466138
2023-01-30,1935-1939,1,31,0.0525778160799072
2023-01-30,1935-1939,1,32,0.05773246666857169
2023-01-30,1935-1939,1,33,0.06291382541056927
2023-01-30,1935-1939,1,34,0.06551460711062664
2023-01-30,1935-1939,1,35,0.0681221705177075
2023-01-30,1935-1939,1,36,0.0681221705177075
2023-01-30,1935-1939,1,37,0.0707365510917783
2023-01-30,1935-1939,1,38,0.07598590697792203
2023-01-30,1935-1939,1,39,0.07862095461592714
2023-01-30,1935-1939,1,40,0.07862095461592714
2023-01-30,1935-1939,1,41,0.08126296407876579
2023-01-30,1935-1939,1,42,0.08391197225034272
2023-01-30,1935-1939,1,43,0.08391197225034272
2023-01-30,1935-1939,1,44,0.08656801630845896
2023-01-30,1935-1939,1,45,0.08923113372794267
2023-01-30,1935-1939,1,46,0.08923113372794267
2023-01-30,1935-1939,1,47,0.09457874005453794
2023-01-30,1935-1939,1,48,0.09457874005453794
2023-01-30,1935-1939,1,49,0.09995509709091834
2023-01-30,1935-1939,1,50,0.09995509709091834
2023-01-30,1935-1939,1,51,0.09995509709091834
2023-01-30,1935-1939,1,52,0.10265415406008335
2023-01-30,1935-1939,2,1,0.0019436352085710376
2023-01-30,1935-1939,2,2,0.003891055492966611
2023-01-30,1935-1939,2,3,0.006493529310548309
2023-01-30,1935-1939,2,4,0.009102793674162083
2023-01-30,1935-1939,2,5,0.011718884113213403
2023-01-30,1935-1939,2,6,0.013904199668211163
2023-01-30,1935-1939,2,7,0.01653289778651412
2023-01-30,1935-1939,2,8,0.018069502193788677
2023-01-30,1935-1939,2,9,0.020929475543489916
2023-01-30,1935-1939,2,10,0.023797651806472843
2023-01-30,1935-1939,2,11,0.025566780972006948
2023-01-30,1935-1939,2,12,0.027117340591559597
2023-01-30,1935-1939,2,13,0.02933660470702283
2023-01-30,1935-1939,2,14,0.030893025254681045
2023-01-30,1935-1939,2,15,0.0326747629198019
2023-01-30,1935-1939,2,16,0.034236391792655446
2023-01-30,1935-1939,2,17,0.03512984729099978
2023-01-30,1935-1939,2,18,0.03624779039234101
2023-01-30,1935-1939,2,19,0.037590973938808656
2023-01-30,1935-1939,2,20,0.038935964054141355
2023-01-30,1935-1939,2,21,0.04140648748925907
2023-01-30,1935-1939,2,22,0.04275662270785325
2023-01-30,1935-1939,2,23,0.04410858325627565
2023-01-30,1935-1939,2,24,0.04659193479778479
2023-01-30,1935-1939,2,25,0.049081468730408306
2023-01-30,1935-1939,2,26,0.05044201315796852
2023-01-30,1935-1939,2,27,0.05225895665123576
2023-01-30,1935-1939,2,28,0.05521854902212202
2023-01-30,1935-1939,2,29,0.056130957844543694
2023-01-30,1935-1939,2,30,0.058644383136641
2023-01-30,1935-1939,2,31,0.060705531238381155
2023-01-30,1935-1939,2,32,0.06139352576156293
2023-01-30,1935-1939,2,33,0.06277093644765798
2023-01-30,1935-1939,2,34,0.0646104403004631
2023-01-30,1935-1939,2,35,0.06668393488047338
2023-01-30,1935-1939,2,36,0.06783773678532884
2023-01-30,1935-1939,2,37,0.06991794093312423
2023-01-30,1935-1939,2,38,0.07084386692520285
2023-01-30,1935-1939,2,39,0.07177065105085383
2023-01-30,1935-1939,2,40,0.07432374516135588
2023-01-30,1935-1939,2,41,0.07571909422496041
2023-01-30,1935-1939,2,42,0.07688337424936643
2023-01-30,1935-1939,2,43,0.07874904643231614
2023-01-30,1935-1939,2,44,0.0799168615831387
2023-01-30,1935-1939,2,45,0.08132004235593059
2023-01-30,1935-1939,2,46,0.08342851215427506
2023-01-30,1935-1939,2,47,0.08577648223977304
2023-01-30,1935-1939,2,48,0.08836563279763068
2023-01-30,1935-1939,2,49,0.09072523747903184
2023-01-30,1935-1939,2,50,0.09285365261385814
2023-01-30,1935-1939,2,51,0.0952238836358212
2023-01-30,1935-1939,2,52,0.0980755965950098
2023-01-30,1935-1939,3,1,0.0015570263947490717
2023-01-30,1935-1939,3,2,0.003819029621242361
2023-01-30,1935-1939,3,3,0.0061644298051414925
2023-01-30,1935-1939,3,4,0.008044718669993577
2023-01-30,1935-1939,3,5,0.01032146155728945
2023-01-30,1935-1939,3,6,0.012445857493744852
2023-01-30,1935-1939,3,7,0.01410129124060594
2023-01-30,1935-1939,3,8,0.015680446720765424
2023-01-30,1935-1939,3,9,0.016866451999141434
2023-01-30,1935-1939,3,10,0.018608474769235068
2023-01-30,1935-1939,3,11,0.02011539498936012
2023-01-30,1935-1939,3,12,0.021624589445558333
2023-01-30,1935-1939,3,13,0.023056456685663782
2023-01-30,1935-1939,3,14,0.024809305513078164
2023-01-30,1935-1939,3,15,0.026086037253693538
2023-01-30,1935-1939,3,16,0.027044656914897536
2023-01-30,1935-1939,3,17,0.028244225214206192
2023-01-30,1935-1939,3,18,0.02936512204893888
2023-01-30,1935-1939,3,19,0.031048826595822546
2023-01-30,1935-1939,3,20,0.03289614249002521
2023-01-30,1935-1939,3,21,0.03410275487146685
2023-01-30,1935-1939,3,22,0.035472011257118324
2023-01-30,1935-1939,3,23,0.036278332861843
2023-01-30,1935-1939,3,24,0.037731352168179584
2023-01-30,1935-1939,3,25,0.03862034887278665
2023-01-30,1935-1939,3,26,0.04007677764386659
2023-01-30,1935-1939,3,27,0.04185974270003817
2023-01-30,1935-1939,3,28,0.04299601422883441
2023-01-30,1935-1939,3,29,0.04462150223303509
2023-01-30,1935-1939,3,30,0.04649408572344205
2023-01-30,1935-1939,3,31,0.0488601782889747
2023-01-30,1935-1939,3,32,0.050577057261989314
2023-01-30,1935-1939,3,33,0.05155945603113441
2023-01-30,1935-1939,3,34,0.053280979594390196
2023-01-30,1935-1939,3,35,0.055169864482366875
2023-01-30,1935-1939,3,36,0.057227055086500604
2023-01-30,1935-1939,3,37,0.058958371731502465
2023-01-30,1935-1939,3,38,0.06110606791471439
2023-01-30,1935-1939,3,39,0.06284411925230504
2023-01-30,1935-1939,3,40,0.06433628565700045
2023-01-30,1935-1939,3,41,0.06566452759227374
2023-01-30,1935-1939,3,42,0.06799320462596065
2023-01-30,1935-1939,3,43,0.06932631597153481
2023-01-30,1935-1939,3,44,0.07116225072740032
2023-01-30,1935-1939,3,45,0.07283421232739132
2023-01-30,1935-1939,3,46,0.07434137161796266
2023-01-30,1935-1939,3,47,0.07593473016714736
2023-01-30,1935-1939,3,48,0.0776146969629318
2023-01-30,1935-1939,3,49,0.07963438964645587
2023-01-30,1935-1939,3,50,0.0814049731367126
2023-01-30,1935-1939,3,51,0.08309416272755739
2023-01-30,1935-1939,3,52,0.08436293007898164
2023-01-30,1935-1939,4,1,0.002203337372334128
2023-01-30,1935-1939,4,2,0.0041589271956701465
2023-01-30,1935-1939,4,3,0.005833678349441597
2023-01-30,1935-1939,4,4,0.008271815807889193
2023-01-30,1935-1939,4,5,0.0105252484840643
2023-01-30,1935-1939,4,6,0.012433524618139357
2023-01-30,1935-1939,4,7,0.013962771762092045
2023-01-30,1935-1939,4,8,0.015717913980242398
2023-01-30,1935-1939,4,9,0.017604133948357054
2023-01-30,1935-1939,4,10,0.01939774150113384
2023-01-30,1935-1939,4,11,0.020905577721432384
2023-01-30,1935-1939,4,12,0.022576475574914958
2023-01-30,1935-1939,4,13,0.02386368411950126
2023-01-30,1935-1939,4,14,0.02541052468444801
2023-01-30,1935-1939,4,15,0.02695976167249115
2023-01-30,1935-1939,4,16,0.02870552701953092
2023-01-30,1935-1939,4,17,0.03013025931376488
2023-01-30,1935-1939,4,18,0.031362345585962396
2023-01-30,1935-1939,4,19,0.032758381720034396
2023-01-30,1935-1939,4,20,0.03431905312537906
2023-01-30,1935-1939,4,21,0.03558889456585496
2023-01-30,1935-1939,4,22,0.037121361974783065
2023-01-30,1935-1939,4,23,0.03823142118309292
2023-01-30,1935-1939,4,24,0.039244609052683226
2023-01-30,1935-1939,4,25,0.040520724599777784
2023-01-30,1935-1939,4,26,0.04219195202986492
2023-01-30,1935-1939,4,27,0.043603199576973894
2023-01-30,1935-1939,4,28,0.04488489290194547
2023-01-30,1935-1939,4,29,0.046497557603338395
2023-01-30,1935-1939,4,30,0.04794788418098489
2023-01-30,1935-1939,4,31,0.049268190683846566
2023-01-30,1935-1939,4,32,0.05042489058312669
2023-01-30,1935-1939,4,33,0.05191404485338916
2023-01-30,1935-1939,4,34,0.053206441434451864
2023-01-30,1935-1939,4,35,0.05476616763712511
2023-01-30,1935-1939,4,36,0.055895998614987105
2023-01-30,1935-1939,4,37,0.057526533225776104
2023-01-30,1935-1939,4,38,0.05892625351029449
2023-01-30,1935-1939,4,39,0.060862427168962084
2023-01-30,1935-1939,4,40,0.06240068322402343
2023-01-30,1935-1939,4,41,0.06454480947678938
2023-01-30,1935-1939,4,42,0.06615592653055342
2023-01-30,1935-1939,4,43,0.06729870697221058
2023-01-30,1935-1939,4,44,0.06894795592819437
2023-01-30,1935-1939,4,45,0.07080239953666763
2023-01-30,1935-1939,4,46,0.07228843446176132
2023-01-30,1935-1939,4,47,0.07418295108105045
2023-01-30,1935-1939,4,48,0.07604713722601472
2023-01-30,1935-1939,4,49,0.07716731928785289
2023-01-30,1935-1939,4,50,0.07876489946414279
2023-01-30,1935-1939,4,51,0.08043318373170216
2023-01-30,1935-1939,4,52,0.08183123691493421
2023-01-30,1935-1939,5,1,0.0004897102645526322
2023-01-30,1935-1939,5,2,0.0009641027982675175
2023-01-30,1935-1939,5,3,0.0014075911133950513
2023-01-30,1935-1939,5,4,0.0019914281849494264
2023-01-30,1935-1939,5,5,0.002552232642464672
2023-01-30,1935-1939,5,6,0.0029730424738045936
2023-01-30,1935-1939,5,7,0.0035188003891456006
2023-01-30,1935-1939,5,8,0.004018039839430558
2023-01-30,1935-1939,5,9,0.004501915851743662
2023-01-30,1935-1939,5,10,0.0051578635243935455
2023-01-30,1935-1939,5,11,0.005626661145236725
2023-01-30,1935-1939,5,12,0.0062207871330538286
2023-01-30,1935-1939,5,13,0.006643143890001077
2023-01-30,1935-1939,5,14,0.007284841750594598
2023-01-30,1935-1939,5,15,0.007926951651752105
2023-01-30,1935-1939,5,16,0.008506770827101747
2023-01-30,1935-1939,5,17,0.009016348946653045
2023-01-30,1935-1939,5,18,0.00963603214365384
2023-01-30,1935-1939,5,19,0.010216843412022183
2023-01-30,1935-1939,5,20,0.010727293915297824
2023-01-30,1935-1939,5,21,0.011190851610995943
2023-01-30,1935-1939,5,22,0.011772566901356408
2023-01-30,1935-1939,5,23,0.012354620781368243
2023-01-30,1935-1939,5,24,0.012976376750382667
2023-01-30,1935-1939,5,25,0.013551254604674347
2023-01-30,1935-1939,5,26,0.014118581329159677
2023-01-30,1935-1939,5,27,0.014780869559118599
2023-01-30,1935-1939,5,28,0.015498843798118089
2023-01-30,1935-1939,5,29,0.016241029173236773
2023-01-30,1935-1939,5,30,0.016944244635029106
2023-01-30,1935-1939,5,31,0.01757677072805204
2023-01-30,1935-1939,5,32,0.018225525458233627
2023-01-30,1935-1939,5,33,0.01888262072506131
2023-01-30,1935-1939,5,34,0.01951637446957637
2023-01-30,1935-1939,5,35,0.020134671319313527
2023-01-30,1935-1939,5,36,0.020800957275811074
2023-01-30,1935-1939,5,37,0.021475627407563747
2023-01-30,1935-1939,5,38,0.022158698394076005
2023-01-30,1935-1939,5,39,0.023001265571086282
2023-01-30,1935-1939,5,40,0.023764958380965075
2023-01-30,1935-1939,5,41,0.02450534237950266
2023-01-30,1935-1939,5,42,0.025310036738675733
2023-01-30,1935-1939,5,43,0.026163241691179052
2023-01-30,1935-1939,5,44,0.026993223223853197
2023-01-30,1935-1939,5,45,0.02772801232453007
2023-01-30,1935-1939,5,46,0.0285273089860596
2023-01-30,1935-1939,5,47,0.029239220739073448
2023-01-30,1935-1939,5,48,0.03019990481997216
2023-01-30,1935-1939,5,49,0.03125772436806531
2023-01-30,1935-1939,5,50,0.03219627353631448
2023-01-30,1935-1939,5,51,0.033047344250637135
2023-01-30,1935-1939,5,52,0.03397149560399402
2023-01-30,1945-1949,0,1,0.0005851530874202972
2023-01-30,1945-1949,0,2,0.0013836413255283765
2023-01-30,1945-1949,0,3,0.0023426695838054705
2023-01-30,1945-1949,0,4,0.0029825331014243957
2023-01-30,1945-1949,0,5,0.0037295583749452615
2023-01-30,1945-1949,0,6,0.004477142112438098
2023-01-30,1945-1949,0,7,0.004958026949788833
2023-01-30,1945-1949,0,8,0.005866996401492405
2023-01-30,1945-1949,0,9,0.006402070522022499
2023-01-30,1945-1949,0,10,0.006990982924941167
2023-01-30,1945-1949,0,11,0.007687417742686321
2023-01-30,1945-1949,0,12,0.008009012857212328
2023-01-30,1945-1949,0,13,0.008706157274775604
2023-01-30,1945-1949,0,14,0.009081744133650893
2023-01-30,1945-1949,0,15,0.009725935695546039
2023-01-30,1945-1949,0,16,0.010478017385575479
2023-01-30,1945-1949,0,17,0.010746755126033496
2023-01-30,1945-1949,0,18,0.011230665128217902
2023-01-30,1945-1949,0,19,0.011822428870370431
2023-01-30,1945-1949,0,20,0.012468388950968183
2023-01-30,1945-1949,0,21,0.012953132988683023
2023-01-30,1945-1949,0,22,0.013707646632669691
2023-01-30,1945-1949,0,23,0.014192991911428827
2023-01-30,1945-1949,0,24,0.014678572864615675
2023-01-30,1945-1949,0,25,0.01543438999285999
2023-01-30,1945-1949,0,26,0.016406995029815782
2023-01-30,1945-1949,0,27,0.01700183079157562
2023-01-30,1945-1949,0,28,0.017813541109689857
2023-01-30,1945-1949,0,29,0.018192564857357565
2023-01-30,1945-1949,0,30,0.019384718461215193
2023-01-30,1945-1949,0,31,0.020089841480152176
2023-01-30,1945-1949,0,32,0.02068687262491824
2023-01-30,1945-1949,0,33,0.02199072460514641
2023-01-30,1945-1949,0,34,0.022752090750256887
2023-01-30,1945-1949,0,35,0.02340515199795697
2023-01-30,1945-1949,0,36,0.02416759621308648
2023-01-30,1945-1949,0,37,0.02449453605906756
2023-01-30,1945-1949,0,38,0.024985146333565304
2023-01-30,1945-1949,0,39,0.025967089568867185
2023-01-30,1945-1949,0,40,0.026622254475464752
2023-01-30,1945-1949,0,41,0.027441814690713964
2023-01-30,1945-1949,0,42,0.028316753227417082
2023-01-30,1945-1949,0,43,0.028863978807451368
2023-01-30,1945-1949,0,44,0.0294115040072882
2023-01-30,1945-1949,0,45,0.030507454580023477
2023-01-30,1945-1949,0,46,0.031604607578336115
2023-01-30,1945-1949,0,47,0.03231840307878705
2023-01-30,1945-1949,0,48,0.03286782345412644
2023-01-30,1945-1949,0,49,0.03341754585816299
2023-01-30,1945-1949,0,50,0.03435276804158063
2023-01-30,1945-1949,0,51,0.03512360829558498
2023-01-30,1945-1949,0,52,0.03583992096913169
2023-01-30,1945-1949,1,1,0.0
2023-01-30,1945-1949,1,2,0.005235614053945026
2023-01-30,1945-1949,1,3,0.005235614053945026
2023-01-30,1945-1949,1,4,0.007863736460214536
2023-01-30,1945-1949,1,5,0.007863736460214536
2023-01-30,1945-1949,1,6,0.007863736460214536
2023-01-30,1945-1949,1,7,0.007863736460214536
2023-01-30,1945-1949,1,8,0.007863736460214536
2023-01-30,1945-1949,1,9,0.007863736460214536
2023-01-30,1945-1949,1,10,0.007863736460214536
2023-01-30,1945-1949,1,11,0.013140793561058302
2023-01-30,1945-1949,1,12,0.013140793561058302
2023-01-30,1945-1949,1,13,0.015789801732635226
2023-01-30,1945-1949,1,14,0.015789801732635226
2023-01-30,1945-1949,1,15,0.015789801732635226
2023-01-30,1945-1949,1,16,0.015789801732635226
2023-01-30,1945-1949,1,17,0.015789801732635226
2023-01-30,1945-1949,1,18,0.015789801732635226
2023-01-30,1945-1949,1,19,0.015789801732635226
2023-01-30,1945-1949,1,20,0.015789801732635226
2023-01-30,1945-1949,1,21,0.021108963210235174
2023-01-30,1945-1949,1,22,0.023779191766114056
2023-01-30,1945-1949,1,23,0.023779191766114056
2023-01-30,1945-1949,1,24,0.023779191766114056
2023-01-30,1945-1949,1,25,0.023779191766114056
2023-01-30,1945-1949,1,26,0.029141134907499432
2023-01-30,1945-1949,1,27,0.029141134907499432
2023-01-30,1945-1949,1,28,0.029141134907499432
2023-01-30,1945-1949,1,29,0.029141134907499432
2023-01-30,1945-1949,1,30,0.029141134907499432
2023-01-30,1945-1949,1,31,0.029141134907499432
2023-01-30,1945-1949,1,32,0.03183292657321085
2023-01-30,1945-1949,1,33,0.03183292657321085
2023-01-30,1945-1949,1,34,0.03453198354237586
2023-01-30,1945-1949,1,35,0.03453198354237586
2023-01-30,1945-1949,1,36,0.037238345140118805
2023-01-30,1945-1949,1,37,0.037238345140118805
2023-01-30,1945-1949,1,38,0.037238345140118805
2023-01-30,1945-1949,1,39,0.037238345140118805
2023-01-30,1945-1949,1,40,0.03995205101171506
2023-01-30,1945-1949,1,41,0.04267314112607572
2023-01-30,1945-1949,1,42,0.04267314112607572
2023-01-30,1945-1949,1,43,0.04267314112607572
2023-01-30,1945-1949,1,44,0.04267314112607572
2023-01-30,1945-1949,1,45,0.04540165577927974
2023-01-30,1945-1949,1,46,0.04813763559815448
2023-01-30,1945-1949,1,47,0.04813763559815448
2023-01-30,1945-1949,1,48,0.04813763559815448
2023-01-30,1945-1949,1,49,0.04813763559815448
2023-01-30,1945-1949,1,50,0.04813763559815448
2023-01-30,1945-1949,1,51,0.04813763559815448
2023-01-30,1945-1949,1,52,0.04813763559815448
2023-01-30,1945-1949,2,1,0.0006535520786838723
2023-01-30,1945-1949,2,2,0.0011767014497574297
2023-01-30,1945-1949,2,3,0.0020928719215369627
2023-01-30,1945-1949,2,4,0.002878829520287902
2023-01-30,1945-1949,2,5,0.003140952719691759
2023-01-30,1945-1949,2,6,0.0032720400896114016
2023-01-30,1945-1949,2,7,0.003403144645682508
2023-01-30,1945-1949,2,8,0.004190133143803632
2023-01-30,1945-1949,2,9,0.005371778393880977
2023-01-30,1945-1949,2,10,0.006028851812619915
2023-01-30,1945-1949,2,11,0.006554821581484443
2023-01-30,1945-1949,2,12,0.00747593487774459
2023-01-30,1945-1949,2,13,0.008397897406008274
2023-01-30,1945-1949,2,14,0.00879328456107684
2023-01-30,1945-1949,2,15,0.009848415231374977
2023-01-30,1945-1949,2,16,0.010508437696098409
2023-01-30,1945-1949,2,17,0.01077256870661446
2023-01-30,1945-1949,2,18,0.011168896078206883
2023-01-30,1945-1949,2,19,0.011962022359042923
2023-01-30,1945-1949,2,20,0.012755778188520916
2023-01-30,1945-1949,2,21,0.0135501645668507
2023-01-30,1945-1949,2,22,0.014742928607274067
2023-01-30,1945-1949,2,23,0.0154061905537221
2023-01-30,1945-1949,2,24,0.016335496959798797
2023-01-30,1945-1949,2,25,0.01660117177538911
2023-01-30,1945-1949,2,26,0.017797582685797786
2023-01-30,1945-1949,2,27,0.018595985921822253
2023-01-30,1945-1949,2,28,0.020061382840284792
2023-01-30,1945-1949,2,29,0.020328049508531707
2023-01-30,1945-1949,2,30,0.021128476445610368
2023-01-30,1945-1949,2,31,0.02192954457923588
2023-01-30,1945-1949,2,32,0.022597591901829642
2023-01-30,1945-1949,2,33,0.02326608581000555
2023-01-30,1945-1949,2,34,0.02433660645285442
2023-01-30,1945-1949,2,35,0.024604415774219398
2023-01-30,1945-1949,2,36,0.025274253028817938
2023-01-30,1945-1949,2,37,0.025676370854757845
2023-01-30,1945-1949,2,38,0.02594453926612627
2023-01-30,1945-1949,2,39,0.026615275088442015
2023-01-30,1945-1949,2,40,0.02688369543631589
2023-01-30,1945-1949,2,41,0.027420752377258877
2023-01-30,1945-1949,2,42,0.028226878982783535
2023-01-30,1945-1949,2,43,0.028899147915665637
2023-01-30,1945-1949,2,44,0.0291681820846276
2023-01-30,1945-1949,2,45,0.030245043139020718
2023-01-30,1945-1949,2,46,0.03105345062039519
2023-01-30,1945-1949,2,47,0.03186251215320132
2023-01-30,1945-1949,2,48,0.0333474938638198
2023-01-30,1945-1949,2,49,0.03402321522205343
2023-01-30,1945-1949,2,50,0.03442886731334386
2023-01-30,1945-1949,2,51,0.035511411397412575
2023-01-30,1945-1949,2,52,0.035646811844440913
2023-01-30,1945-1949,3,1,0.0007544323254852338
2023-01-30,1945-1949,3,2,0.0015094342488542974
2023-01-30,1945-1949,3,3,0.002406740030564985
2023-01-30,1945-1949,3,4,0.0034467325607202663
2023-01-30,1945-1949,3,5,0.004345779158765276
2023-01-30,1945-1949,3,6,0.0050561241795186
2023-01-30,1945-1949,3,7,0.005529968009461106
2023-01-30,1945-1949,3,8,0.0060988771415740155
2023-01-30,1945-1949,3,9,0.006430890330290426
2023-01-30,1945-1949,3,10,0.0070003123823090966
2023-01-30,1945-1949,3,11,0.007475078568884408
2023-01-30,1945-1949,3,12,0.007902560941746682
2023-01-30,1945-1949,3,13,0.008330226133942891
2023-01-30,1945-1949,3,14,0.008995846849812845
2023-01-30,1945-1949,3,15,0.009661910911736892
2023-01-30,1945-1949,3,16,0.010328418910702459
2023-01-30,1945-1949,3,17,0.011186011035300885
2023-01-30,1945-1949,3,18,0.011853535973071087
2023-01-30,1945-1949,3,19,0.012139754550610588
2023-01-30,1945-1949,3,20,0.012664701471444068
2023-01-30,1945-1949,3,21,0.01314216519327258
2023-01-30,1945-1949,3,22,0.013763209044596441
2023-01-30,1945-1949,3,23,0.01404997480672985
2023-01-30,1945-1949,3,24,0.014480277698789347
2023-01-30,1945-1949,3,25,0.014958609287360456
2023-01-30,1945-1949,3,26,0.01582018314881289
2023-01-30,1945-1949,3,27,0.016538728843305713
2023-01-30,1945-1949,3,28,0.016922164430825615
2023-01-30,1945-1949,3,29,0.017401665758641546
2023-01-30,1945-1949,3,30,0.018505392146572836
2023-01-30,1945-1949,3,31,0.019273920932178067
2023-01-30,1945-1949,3,32,0.019850705374988946
2023-01-30,1945-1949,3,33,0.02052404129885124
2023-01-30,1945-1949,3,34,0.021101547450904434
2023-01-30,1945-1949,3,35,0.02148673692073514
2023-01-30,1945-1949,3,36,0.021823899460354748
2023-01-30,1945-1949,3,37,0.022353956092449518
2023-01-30,1945-1949,3,38,0.02283606968774865
2023-01-30,1945-1949,3,39,0.02312544945247665
2023-01-30,1945-1949,3,40,0.02351141944810145
2023-01-30,1945-1949,3,41,0.02404237155421549
2023-01-30,1945-1949,3,42,0.024525300041893565
2023-01-30,1945-1949,3,43,0.024815169119723993
2023-01-30,1945-1949,3,44,0.025540209632912706
2023-01-30,1945-1949,3,45,0.026265776211288817
2023-01-30,1945-1949,3,46,0.02684660875423976
2023-01-30,1945-1949,3,47,0.027330893716971283
2023-01-30,1945-1949,3,48,0.027912345424408343
2023-01-30,1945-1949,3,49,0.028300167806620424
2023-01-30,1945-1949,3,50,0.028639635815020922
2023-01-30,1945-1949,3,51,0.028979219101084336
2023-01-30,1945-1949,3,52,0.029561630299841993
2023-01-30,1945-1949,4,1,0.0008109035781032127
2023-01-30,1945-1949,4,2,0.0013102481986780852
2023-01-30,1945-1949,4,3,0.001976429133068816
2023-01-30,1945-1949,4,4,0.002663893354717051
2023-01-30,1945-1949,4,5,0.003185014402082052
2023-01-30,1945-1949,4,6,0.0036229660467083412
2023-01-30,1945-1949,4,7,0.004123717183862059
2023-01-30,1945-1949,4,8,0.0045829594422204
2023-01-30,1945-1949,4,9,0.005021523881674343
2023-01-30,1945-1949,4,10,0.005648378346599043
2023-01-30,1945-1949,4,11,0.006108321489010764
2023-01-30,1945-1949,4,12,0.006735857802120092
2023-01-30,1945-1949,4,13,0.007426602892327298
2023-01-30,1945-1949,4,14,0.007887364833165876
2023-01-30,1945-1949,4,15,0.008411215778123976
2023-01-30,1945-1949,4,16,0.008704692218264911
2023-01-30,1945-1949,4,17,0.009040199361423433
2023-01-30,1945-1949,4,18,0.009396799082020173
2023-01-30,1945-1949,4,19,0.009774513911817733
2023-01-30,1945-1949,4,20,0.010236359201857661
2023-01-30,1945-1949,4,21,0.010635397315291938
2023-01-30,1945-1949,4,22,0.011223743868373135
2023-01-30,1945-1949,4,23,0.011623176259241162
2023-01-30,1945-1949,4,24,0.012085876332694815
2023-01-30,1945-1949,4,25,0.012380433342125362
2023-01-30,1945-1949,4,26,0.012864536865539823
2023-01-30,1945-1949,4,27,0.013201442808799405
2023-01-30,1945-1949,4,28,0.013707014642365282
2023-01-30,1945-1949,4,29,0.014023126885917303
2023-01-30,1945-1949,4,30,0.01459238086234835
2023-01-30,1945-1949,4,31,0.014972063620875149
2023-01-30,1945-1949,4,32,0.015647411345085353
2023-01-30,1945-1949,4,33,0.015921901692138776
2023-01-30,1945-1949,4,34,0.01617534428874757
2023-01-30,1945-1949,4,35,0.01659789140903779
2023-01-30,1945-1949,4,36,0.017126326513652246
2023-01-30,1945-1949,4,37,0.017676195404928454
2023-01-30,1945-1949,4,38,0.01797240393789991
2023-01-30,1945-1949,4,39,0.018713309358174834
