vaccinated_count,vaccinated_pct,unvaccinated_count,unvaccinated_pct,difference,age_group,icd
14.0,0.00039146604032100216,111.0,0.000223534339707754,0.00016793170061324815,65-79,C01
36.0,0.001006626960825434,256.0,0.0005155386573440093,0.0004910883034814248,65-79,C02
11.0,0.00030758046025221596,65.0,0.00013089848721625235,0.0001766819730359636,65-79,C03
20.0,0.0005592372004585745,116.0,0.0002336034541090042,0.00032563374634957034,65-79,C04
8.0,0.0002236948801834298,70.0,0.00014096760161750254,8.272727856592727e-05,65-79,C05
16.0,0.0004473897603668596,97.0,0.00019534081938425352,0.0002520489409826061,65-79,C06
12.0,0.0003355423202751447,136.0,0.00027387991171400495,6.166240856113976e-05,65-79,C07
4.0,0.0001118474400917149,76.0,0.00015305053889900277,-4.1203098807287864e-05,65-79,C08
24.0,0.0006710846405502894,212.0,0.0004269304506130077,0.00024415418993728173,65-79,C09
28.0,0.0007829320806420043,141.0,0.0002839490261152551,0.0004989830545267492,65-79,C10
9.0,0.0002516567402063585,89.0,0.00017923023634225323,7.242650386410528e-05,65-79,C11
1.0,2.7961860022928726e-05,15.0,3.0207343203750542e-05,-2.2454831808218163e-06,65-79,C12
14.0,0.00039146604032100216,88.0,0.0001772164134620032,0.00021424962685899897,65-79,C13
5.0,0.00013980930011464363,61.0,0.00012284319569525222,1.6966104419391414e-05,65-79,C14
125.0,0.003495232502866091,951.0,0.0019151455591177844,0.0015800869437483064,65-79,C15
353.0,0.00987053658809384,6467.0,0.013023392566576985,-0.0031528559784831447,65-79,C16
46.0,0.0012862455610547214,414.0,0.000833722672423515,0.0004525228886312064,65-79,C17
742.0,0.020747700137013114,12465.0,0.0251023022023167,-0.004354602065303588,65-79,C18
119.0,0.003327461342728518,2708.0,0.005453432359717098,-0.00212597101698858,65-79,C19
261.0,0.007298045465984397,4729.0,0.009523368400702422,-0.0022253229347180244,65-79,C20
65.0,0.0018175209014903672,432.0,0.0008699714842680156,0.0009475494172223515,65-79,C21
331.0,0.009255375667589409,4403.0,0.00886686214174091,0.0003885135258484985,65-79,C22
201.0,0.005620333864608674,4454.0,0.008969567108633662,-0.0033492332440249887,65-79,C23
205.0,0.0057321813047003884,2341.0,0.004714359362665335,0.0010178219420350536,65-79,C24
1345.0,0.037608701730839134,12294.0,0.024757938489793945,0.012850763241045188,65-79,C25
46.0,0.0012862455610547214,1191.0,0.002398463050377793,-0.0011122174893230716,65-79,C26
4.0,0.0001118474400917149,69.0,0.0001389537787372525,-2.7106338645537604e-05,65-79,C30
9.0,0.0002516567402063585,100.0,0.00020138228802500362,5.027445218135489e-05,65-79,C31
34.0,0.0009507032407795766,272.0,0.0005477598234280099,0.0004029434173515667,65-79,C32
4.0,0.0001118474400917149,61.0,0.00012284319569525222,-1.0995755603537312e-05,65-79,C33
2285.0,0.06389285015239214,20749.0,0.041784810942308,0.02210803921008414,65-79,C34
3.0,8.388558006878618e-05,49.0,9.867732113225178e-05,-1.4791741063465599e-05,65-79,C37
32.0,0.0008947795207337192,357.0,0.000718934768249263,0.00017584475248445623,65-79,C38
20.0,0.0005592372004585745,185.0,0.0003725572328462567,0.00018667996761231783,65-79,C39
4.0,0.0001118474400917149,134.0,0.0002698522659535049,-0.00015800482586178998,65-79,C40
16.0,0.0004473897603668596,284.0,0.0005719256979910103,-0.00012453593762415068,65-79,C41
151.0,0.004222240863462238,1598.0,0.003218088962639558,0.00100415190082268,65-79,C43
40.0,0.001118474400917149,365.0,0.0007350453512912633,0.0003834290496258858,65-79,C44
21.0,0.0005871990604815032,201.0,0.00040477839893025727,0.00018242066155124595,65-79,C45
3.0,8.388558006878618e-05,24.0,4.833174912600087e-05,3.5553830942785306e-05,65-79,C46
2.0,5.592372004585745e-05,21.0,4.229028048525076e-05,1.3633439560606693e-05,65-79,C47
48.0,0.0013421692811005788,541.0,0.0010894781782152696,0.0002526911028853092,65-79,C48
38.0,0.0010625506808712916,469.0,0.000944482930837267,0.0001180677500340246,65-79,C49
1340.0,0.037468892430724494,19756.0,0.039785084822219714,-0.00231619239149522,65-79,C50
81.0,0.0022649106618572268,1076.0,0.002166873419149039,9.803724270818779e-05,65-79,C51
23.0,0.0006431227805273607,252.0,0.0005074833658230091,0.0001356394147043516,65-79,C52
174.0,0.004865363643989598,3324.0,0.00669394725395112,-0.0018285836099615222,65-79,C53
319.0,0.008919833347314263,4708.0,0.00948107812021717,-0.0005612447729029073,65-79,C54
68.0,0.0019014064815591532,1713.0,0.003449678593868312,-0.0015482721123091588,65-79,C55
638.0,0.017839666694628525,8500.0,0.01711749448212531,0.0007221722125032165,65-79,C56
130.0,0.0036350418029807343,1298.0,0.002613942098564547,0.0010210997044161874,65-79,C57
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,C58
338.0,0.009451108687749909,5519.0,0.01111428847609995,-0.0016631797883500405,65-79,C64
56.0,0.0015658641612840086,463.0,0.0009323999935557668,0.0006334641677282418,65-79,C65
10.0,0.00027961860022928726,101.0,0.00020339611090525365,7.62224893240336e-05,65-79,C66
232.0,0.006487151525319464,2532.0,0.005098999532793092,0.0013881519925263725,65-79,C67
16.0,0.0004473897603668596,148.0,0.00029804578627700535,0.00014934397408985427,65-79,C68
14.0,0.00039146604032100216,160.0,0.0003222116608400058,6.925437948099636e-05,65-79,C69
7.0,0.00019573302016050108,167.0,0.00033630842100175603,-0.00014057540084125495,65-79,C70
339.0,0.009479070547772838,3589.0,0.00722761031721738,0.0022514602305554587,65-79,C71
9.0,0.0002516567402063585,118.0,0.00023763109986950427,1.4025640336854235e-05,65-79,C72
38.0,0.0010625506808712916,736.0,0.0014821736398640266,-0.00041962295899273497,65-79,C73
10.0,0.00027961860022928726,126.0,0.00025374168291150456,2.5876917317782695e-05,65-79,C74
4.0,0.0001118474400917149,56.0,0.00011277408129400204,-9.266412022871322e-07,65-79,C75
69.0,0.001929368341582082,858.0,0.0017278600312545312,0.00020150831032755075,65-79,C76
0.0,0.0,26.0,5.2359394886500945e-05,-5.2359394886500945e-05,65-79,C77
0.0,0.0,137.0,0.000275893734594255,-0.000275893734594255,65-79,C78
0.0,0.0,80.0,0.0001611058304200029,-0.0001611058304200029,65-79,C79
558.0,0.01560271789279423,5454.0,0.010983389988883699,0.004619327903910531,65-79,C80
21.0,0.0005871990604815032,347.0,0.0006987965394467626,-0.00011159747896525934,65-79,C81
40.0,0.001118474400917149,496.0,0.000998856148604018,0.00011961825231313105,65-79,C82
158.0,0.004417973883622739,1318.0,0.0026542185561695478,0.001763755327453191,65-79,C83
14.0,0.00039146604032100216,189.0,0.00038061252436725687,1.085351595374529e-05,65-79,C84
66.0,0.0018454827615132958,1184.0,0.0023843662902160428,-0.0005388835287027469,65-79,C85
6.0,0.00016777116013757235,18.0,3.624881184450065e-05,0.0001315223482930717,65-79,C86
16.0,0.0004473897603668596,104.0,0.00020943757954600378,0.00023795218082085583,65-79,C88
223.0,0.006235494785113106,2565.0,0.005165455687841343,0.0010700390972717628,65-79,C90
86.0,0.0024047199619718703,1651.0,0.00332482157529281,-0.0009201016133209396,65-79,C91
231.0,0.0064591896652965355,2431.0,0.004895603421887838,0.0015635862434086973,65-79,C92
11.0,0.00030758046025221596,115.0,0.00023158963122875417,7.599082902346179e-05,65-79,C93
33.0,0.0009227413807566479,200.0,0.00040276457605000724,0.0005199768047066406,65-79,C94
26.0,0.0007270083605961468,384.0,0.0007733079860160139,-4.6299625419867125e-05,65-79,C95
12.0,0.0003355423202751447,253.0,0.0005094971887032592,-0.0001739548684281145,65-79,C96
2.0,5.592372004585745e-05,473.0,0.0009525382223582672,-0.0008966145023124098,65-79,C97
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,D00
0.0,0.0,5.0,1.0069114401250181e-05,-1.0069114401250181e-05,65-79,D01
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,D05
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D09
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D10
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D11
1.0,2.7961860022928726e-05,6.0,1.2082937281500218e-05,1.5878922741428506e-05,65-79,D12
0.0,0.0,19.0,3.826263472475069e-05,-3.826263472475069e-05,65-79,D13
1.0,2.7961860022928726e-05,2.0,4.027645760500072e-06,2.3934214262428653e-05,65-79,D14
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,D15
1.0,2.7961860022928726e-05,0.0,0.0,2.7961860022928726e-05,65-79,D16
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D17
0.0,0.0,4.0,8.055291521000145e-06,-8.055291521000145e-06,65-79,D18
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D21
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D24
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D25
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D26
0.0,0.0,6.0,1.2082937281500218e-05,-1.2082937281500218e-05,65-79,D27
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D28
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D30
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D31
8.0,0.0002236948801834298,149.0,0.0003000596091572554,-7.636472897382557e-05,65-79,D32
5.0,0.00013980930011464363,98.0,0.00019735464226450355,-5.754534214985992e-05,65-79,D33
0.0,0.0,4.0,8.055291521000145e-06,-8.055291521000145e-06,65-79,D34
6.0,0.00016777116013757235,39.0,7.853909232975142e-05,8.923206780782094e-05,65-79,D35
0.0,0.0,6.0,1.2082937281500218e-05,-1.2082937281500218e-05,65-79,D36
35.0,0.0009786651008025053,152.0,0.00030610107779800553,0.0006725640230044998,65-79,D37
34.0,0.0009507032407795766,131.0,0.00026381079731275473,0.0006868924434668219,65-79,D38
7.0,0.00019573302016050108,57.0,0.00011478790417425207,8.094511598624901e-05,65-79,D39
7.0,0.00019573302016050108,37.0,7.451144656925134e-05,0.00012122157359124974,65-79,D41
2.0,5.592372004585745e-05,19.0,3.826263472475069e-05,1.766108532110676e-05,65-79,D42
15.0,0.00041942790034393086,84.0,0.00016916112194100303,0.0002502667784029278,65-79,D43
1.0,2.7961860022928726e-05,19.0,3.826263472475069e-05,-1.0300774701821966e-05,65-79,D44
9.0,0.0002516567402063585,94.0,0.00018929935074350342,6.235738946285509e-05,65-79,D45
76.0,0.0021251013617425833,731.0,0.0014721045254627765,0.0006529968362798068,65-79,D46
26.0,0.0007270083605961468,208.0,0.00041887515909200756,0.00030813320150413926,65-79,D47
21.0,0.0005871990604815032,93.0,0.00018728552786325336,0.00039991353261824986,65-79,D48
6.0,0.00016777116013757235,40.0,8.055291521000145e-05,8.72182449275709e-05,65-79,D50
0.0,0.0,12.0,2.4165874563000436e-05,-2.4165874563000436e-05,65-79,D51
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,D52
0.0,0.0,13.0,2.6179697443250472e-05,-2.6179697443250472e-05,65-79,D53
0.0,0.0,4.0,8.055291521000145e-06,-8.055291521000145e-06,65-79,D56
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,D58
4.0,0.0001118474400917149,35.0,7.048380080875127e-05,4.136363928296363e-05,65-79,D59
1.0,2.7961860022928726e-05,2.0,4.027645760500072e-06,2.3934214262428653e-05,65-79,D60
7.0,0.00019573302016050108,62.0,0.00012485701857550225,7.087600158499883e-05,65-79,D61
1.0,2.7961860022928726e-05,17.0,3.423498896425062e-05,-6.273128941321893e-06,65-79,D62
10.0,0.00027961860022928726,67.0,0.00013492613297675244,0.00014469246725253482,65-79,D64
4.0,0.0001118474400917149,34.0,6.846997792850124e-05,4.3377462163213666e-05,65-79,D65
1.0,2.7961860022928726e-05,0.0,0.0,2.7961860022928726e-05,65-79,D66
34.0,0.0009507032407795766,115.0,0.00023158963122875417,0.0007191136095508224,65-79,D68
17.0,0.0004753516203897883,127.0,0.0002557555057917546,0.00021959611459803372,65-79,D69
9.0,0.0002516567402063585,52.0,0.00010471878977300189,0.00014693795043335662,65-79,D70
0.0,0.0,17.0,3.423498896425062e-05,-3.423498896425062e-05,65-79,D72
0.0,0.0,8.0,1.611058304200029e-05,-1.611058304200029e-05,65-79,D73
3.0,8.388558006878618e-05,56.0,0.00011277408129400204,-2.8888501225215858e-05,65-79,D75
4.0,0.0001118474400917149,6.0,1.2082937281500218e-05,9.976450281021469e-05,65-79,D76
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,D80
1.0,2.7961860022928726e-05,9.0,1.8124405922250326e-05,9.8374541006784e-06,65-79,D81
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,D82
0.0,0.0,5.0,1.0069114401250181e-05,-1.0069114401250181e-05,65-79,D83
1.0,2.7961860022928726e-05,14.0,2.819352032350051e-05,-2.3166030057178305e-07,65-79,D84
17.0,0.0004753516203897883,73.0,0.00014700907025825264,0.00032834255013153567,65-79,D86
1.0,2.7961860022928726e-05,9.0,1.8124405922250326e-05,9.8374541006784e-06,65-79,D89
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E01
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E02
12.0,0.0003355423202751447,98.0,0.00019735464226450355,0.00013818767801064116,65-79,E03
1.0,2.7961860022928726e-05,8.0,1.611058304200029e-05,1.1851276980928436e-05,65-79,E04
4.0,0.0001118474400917149,56.0,0.00011277408129400204,-9.266412022871322e-07,65-79,E05
5.0,0.00013980930011464363,13.0,2.6179697443250472e-05,0.00011362960267139316,65-79,E06
0.0,0.0,8.0,1.611058304200029e-05,-1.611058304200029e-05,65-79,E07
155.0,0.004334088303553953,5062.0,0.010193971419825684,-0.005859883116271732,65-79,E10
1385.0,0.03872717613175628,7391.0,0.014884164907928018,0.023843011223828266,65-79,E11
1.0,2.7961860022928726e-05,21.0,4.229028048525076e-05,-1.4328420462322032e-05,65-79,E12
15.0,0.00041942790034393086,102.0,0.00020540993378550368,0.00021401796655842718,65-79,E13
16.0,0.0004473897603668596,280.0,0.0005638704064700102,-0.00011648064610315055,65-79,E14
0.0,0.0,7.0,1.4096760161750254e-05,-1.4096760161750254e-05,65-79,E15
3.0,8.388558006878618e-05,29.0,5.840086352725105e-05,2.5484716541535127e-05,65-79,E16
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E20
1.0,2.7961860022928726e-05,11.0,2.21520516827504e-05,5.809808340178327e-06,65-79,E21
1.0,2.7961860022928726e-05,1.0,2.013822880250036e-06,2.594803714267869e-05,65-79,E22
0.0,0.0,10.0,2.0138228802500363e-05,-2.0138228802500363e-05,65-79,E23
1.0,2.7961860022928726e-05,8.0,1.611058304200029e-05,1.1851276980928436e-05,65-79,E24
1.0,2.7961860022928726e-05,4.0,8.055291521000145e-06,1.990656850192858e-05,65-79,E25
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,E26
0.0,0.0,18.0,3.624881184450065e-05,-3.624881184450065e-05,65-79,E27
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E31
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E32
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E34
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E40
15.0,0.00041942790034393086,110.0,0.00022152051682750398,0.00019790738351642688,65-79,E41
0.0,0.0,5.0,1.0069114401250181e-05,-1.0069114401250181e-05,65-79,E42
40.0,0.001118474400917149,195.0,0.00039269546164875707,0.000725778939268392,65-79,E43
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,E46
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E51
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E63
8.0,0.0002236948801834298,46.0,9.263585249150166e-05,0.00013105902769192814,65-79,E64
61.0,0.0017056734613986521,360.0,0.000724976236890013,0.000980697224508639,65-79,E66
0.0,0.0,4.0,8.055291521000145e-06,-8.055291521000145e-06,65-79,E68
1.0,2.7961860022928726e-05,0.0,0.0,2.7961860022928726e-05,65-79,E72
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E74
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E75
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,E76
22.0,0.0006151609205044319,64.0,0.00012888466433600231,0.00048627625616842957,65-79,E78
5.0,0.00013980930011464363,18.0,3.624881184450065e-05,0.00010356048827014298,65-79,E83
0.0,0.0,5.0,1.0069114401250181e-05,-1.0069114401250181e-05,65-79,E84
6.0,0.00016777116013757235,65.0,0.00013089848721625235,3.687267292132001e-05,65-79,E85
51.0,0.001426054861169365,158.0,0.00031818401507950573,0.0011078708460898591,65-79,E86
13.0,0.0003635041802980734,104.0,0.00020943757954600378,0.00015406660075206963,65-79,E87
4.0,0.0001118474400917149,23.0,4.631792624575083e-05,6.552951384596407e-05,65-79,E88
280.0,0.007829320806420043,1094.0,0.0022031222309935395,0.005626198575426503,65-79,F01
72.0,0.002013253921650868,267.0,0.0005376907090267597,0.0014755632126241085,65-79,F03
0.0,0.0,16.0,3.222116608400058e-05,-3.222116608400058e-05,65-79,F05
4.0,0.0001118474400917149,16.0,3.222116608400058e-05,7.962627400771432e-05,65-79,F06
2.0,5.592372004585745e-05,5.0,1.0069114401250181e-05,4.585460564460727e-05,65-79,F07
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,F09
30.0,0.0008388558006878617,159.0,0.00032019783795975577,0.000518657962728106,65-79,F10
1.0,2.7961860022928726e-05,4.0,8.055291521000145e-06,1.990656850192858e-05,65-79,F11
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,F12
2.0,5.592372004585745e-05,2.0,4.027645760500072e-06,5.189607428535738e-05,65-79,F13
0.0,0.0,8.0,1.611058304200029e-05,-1.611058304200029e-05,65-79,F17
1.0,2.7961860022928726e-05,1.0,2.013822880250036e-06,2.594803714267869e-05,65-79,F19
0.0,0.0,14.0,2.819352032350051e-05,-2.819352032350051e-05,65-79,F20
2.0,5.592372004585745e-05,4.0,8.055291521000145e-06,4.7868428524857305e-05,65-79,F31
2.0,5.592372004585745e-05,7.0,1.4096760161750254e-05,4.18269598841072e-05,65-79,F32
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,F33
4.0,0.0001118474400917149,5.0,1.0069114401250181e-05,0.00010177832569046472,65-79,F50
2.0,5.592372004585745e-05,1.0,2.013822880250036e-06,5.390989716560742e-05,65-79,F70
3.0,8.388558006878618e-05,5.0,1.0069114401250181e-05,7.3816465667536e-05,65-79,F71
5.0,0.00013980930011464363,8.0,1.611058304200029e-05,0.00012369871707264334,65-79,F72
1.0,2.7961860022928726e-05,3.0,6.041468640750109e-06,2.1920391382178616e-05,65-79,F73
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,F78
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,F79
11.0,0.00030758046025221596,149.0,0.0003000596091572554,7.520851094960576e-06,65-79,G00
0.0,0.0,32.0,6.444233216800116e-05,-6.444233216800116e-05,65-79,G03
7.0,0.00019573302016050108,58.0,0.0001168017270545021,7.893129310599898e-05,65-79,G04
3.0,8.388558006878618e-05,38.0,7.652526944950138e-05,7.360310619284794e-06,65-79,G06
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,G08
1.0,2.7961860022928726e-05,7.0,1.4096760161750254e-05,1.3865099861178471e-05,65-79,G09
12.0,0.0003355423202751447,91.0,0.0001832578821027533,0.00015228443817239142,65-79,G10
4.0,0.0001118474400917149,10.0,2.0138228802500363e-05,9.170921128921454e-05,65-79,G11
62.0,0.001733635321421581,493.0,0.0009928146799632678,0.0007408206414583132,65-79,G12
186.0,0.005200905964264743,1090.0,0.0021950669394725396,0.0030058390247922036,65-79,G20
16.0,0.0004473897603668596,100.0,0.00020138228802500362,0.00024600747234185597,65-79,G21
9.0,0.0002516567402063585,41.0,8.256673809025148e-05,0.00016909000211610704,65-79,G23
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,G24
3.0,8.388558006878618e-05,12.0,2.4165874563000436e-05,5.971970550578574e-05,65-79,G25
814.0,0.022760954058663983,5207.0,0.010485975737461939,0.012274978321202045,65-79,G30
37.0,0.001034588820848363,245.0,0.0004933866056612588,0.0005412022151871041,65-79,G31
59.0,0.0016497497413527947,686.0,0.0013814824958515248,0.0002682672455012699,65-79,G35
2.0,5.592372004585745e-05,22.0,4.43041033655008e-05,1.1619616680356653e-05,65-79,G36
3.0,8.388558006878618e-05,78.0,0.00015707818465950283,-7.319260459071666e-05,65-79,G37
43.0,0.0012023599809859351,281.0,0.0005658842293502601,0.000636475751635675,65-79,G40
31.0,0.0008668176607107905,106.0,0.00021346522530650384,0.0006533524354042867,65-79,G41
2.0,5.592372004585745e-05,8.0,1.611058304200029e-05,3.981313700385716e-05,65-79,G45
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,G47
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,G50
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,G52
1.0,2.7961860022928726e-05,3.0,6.041468640750109e-06,2.1920391382178616e-05,65-79,G54
0.0,0.0,1.0,2.013822880250036e-06,-2.013822880250036e-06,65-79,G56
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,G57
0.0,0.0,5.0,1.0069114401250181e-05,-1.0069114401250181e-05,65-79,G60
4.0,0.0001118474400917149,38.0,7.652526944950138e-05,3.532217064221352e-05,65-79,G61
2.0,5.592372004585745e-05,23.0,4.631792624575083e-05,9.60579380010662e-06,65-79,G62
0.0,0.0,3.0,6.041468640750109e-06,-6.041468640750109e-06,65-79,G64
7.0,0.00019573302016050108,50.0,0.00010069114401250181,9.504187614799927e-05,65-79,G70
2.0,5.592372004585745e-05,31.0,6.242850928775112e-05,-6.5047892418936725e-06,65-79,G71
3.0,8.388558006878618e-05,21.0,4.229028048525076e-05,4.159529958353542e-05,65-79,G72
6.0,0.00016777116013757235,28.0,5.638704064700102e-05,0.00011138411949057134,65-79,G80
1.0,2.7961860022928726e-05,8.0,1.611058304200029e-05,1.1851276980928436e-05,65-79,G81
5.0,0.00013980930011464363,53.0,0.00010673261265325192,3.307668746139171e-05,65-79,G82
0.0,0.0,9.0,1.8124405922250326e-05,-1.8124405922250326e-05,65-79,G83
0.0,0.0,9.0,1.8124405922250326e-05,-1.8124405922250326e-05,65-79,G90
18.0,0.000503313480412717,105.0,0.0002114514024262538,0.0002918620779864632,65-79,G91
2.0,5.592372004585745e-05,47.0,9.464967537175171e-05,-3.872595532589426e-05,65-79,G92
41.0,0.0011464362609400777,904.0,0.0018204958837460328,-0.0006740596228059551,65-79,G93
4.0,0.0001118474400917149,69.0,0.0001389537787372525,-2.7106338645537604e-05,65-79,G95
4.0,0.0001118474400917149,22.0,4.43041033655008e-05,6.75433367262141e-05,65-79,G96
2.0,5.592372004585745e-05,20.0,4.0276457605000725e-05,1.5647262440856727e-05,65-79,G98
0.0,0.0,2.0,4.027645760500072e-06,-4.027645760500072e-06,65-79,H44
0.0,0.0,6.0,1.2082937281500218e-05,-1.2082937281500218e-05,65-79,H70
0.0,0.0,15.0,3.0207343203750542e-05,-3.0207343203750542e-05,65-79,I01
18.0,0.000503313480412717,815.0,0.0016412656474037795,-0.0011379521669910625,65-79,I05
8.0,0.0002236948801834298,299.0,0.0006021330411947608,-0.00037843816101133104,65-79,I06
8.0,0.0002236948801834298,43.0,8.659438385075156e-05,0.00013710049633267824,65-79,I07
37.0,0.001034588820848363,757.0,0.0015244639203492775,-0.0004898750995009145,65-79,I08
0.0,0.0,41.0,8.256673809025148e-05,-8.256673809025148e-05,65-79,I09
481.0,0.013449654671028717,2962.0,0.005964943371300608,0.007484711299728109,65-79,I10
514.0,0.014372396051785365,5272.0,0.010616874224678191,0.003755521827107174,65-79,I11
42.0,0.0011743981209630064,364.0,0.0007330315284110132,0.00044136659255199326,65-79,I12
68.0,0.0019014064815591532,582.0,0.0011720449163055212,0.0007293615652536321,65-79,I13
2.0,5.592372004585745e-05,25.0,5.0345572006250905e-05,5.578148039606547e-06,65-79,I15
11.0,0.00030758046025221596,310.0,0.0006242850928775113,-0.0003167046326252953,65-79,I20
856.0,0.02393535217962699,36924.0,0.07435839603035234,-0.05042304385072535,65-79,I21
1.0,2.7961860022928726e-05,362.0,0.0007290038826505131,-0.0007010420226275844,65-79,I22
0.0,0.0,47.0,9.464967537175171e-05,-9.464967537175171e-05,65-79,I23
76.0,0.0021251013617425833,1069.0,0.0021527766589872887,-2.767529724470542e-05,65-79,I24
3065.0,0.08570310097027654,61371.0,0.12359032398382497,-0.037887223013548424,65-79,I25
347.0,0.009702765427956268,8255.0,0.01662410787646405,-0.006921342448507782,65-79,I26
78.0,0.0021810250817884407,1300.0,0.0026179697443250473,-0.0004369446625366066,65-79,I27
4.0,0.0001118474400917149,35.0,7.048380080875127e-05,4.136363928296363e-05,65-79,I28
9.0,0.0002516567402063585,75.0,0.0001510367160187527,0.0001006200241876058,65-79,I30
6.0,0.00016777116013757235,259.0,0.0005215801259847594,-0.00035380896584718706,65-79,I31
43.0,0.0012023599809859351,358.0,0.000720948591129513,0.00048141138985642216,65-79,I33
60.0,0.0016777116013757234,751.0,0.0015123809830677772,0.00016533061830794628,65-79,I34
193.0,0.005396638984425244,1284.0,0.0025857485782410468,0.0028108904061841973,65-79,I35
12.0,0.0003355423202751447,106.0,0.00021346522530650384,0.00012207709496864087,65-79,I36
1.0,2.7961860022928726e-05,16.0,3.222116608400058e-05,-4.259306061071853e-06,65-79,I37
26.0,0.0007270083605961468,108.0,0.0002174928710670039,0.0005095154895291429,65-79,I38
2.0,5.592372004585745e-05,37.0,7.451144656925134e-05,-1.8587726523393885e-05,65-79,I40
114.0,0.0031876520426138747,938.0,0.001888965861674534,0.0012986861809393406,65-79,I42
10.0,0.00027961860022928726,73.0,0.00014700907025825264,0.00013260952997103462,65-79,I44
3.0,8.388558006878618e-05,55.0,0.00011076025841375199,-2.687467834496581e-05,65-79,I45
109.0,0.003047842742499231,2652.0,0.005340658278423096,-0.002292815535923865,65-79,I46
8.0,0.0002236948801834298,54.0,0.00010874643553350196,0.00011494844464992785,65-79,I47
326.0,0.009115566367474764,1576.0,0.003173784859274057,0.005941781508200707,65-79,I48
60.0,0.0016777116013757234,536.0,0.0010794090638140195,0.0005983025375617039,65-79,I49
1618.0,0.045242289517098674,11636.0,0.023432843034589423,0.02180944648250925,65-79,I50
76.0,0.0021251013617425833,1107.0,0.00222930192843679,-0.00010420056669420679,65-79,I51
122.0,0.0034113469227973043,1284.0,0.0025857485782410468,0.0008255983445562575,65-79,I60
439.0,0.01227525655006571,6746.0,0.013585249150166744,-0.0013099926001010342,65-79,I61
30.0,0.0008388558006878617,361.0,0.0007269900597702631,0.0001118657409175986,65-79,I62
720.0,0.020132539216508684,12446.0,0.025064039567591952,-0.0049315003510832685,65-79,I63
267.0,0.0074658166261219695,25839.0,0.05203516940278069,-0.04456935277665872,65-79,I64
0.0,0.0,66.0,0.00013291231009650238,-0.00013291231009650238,65-79,I65
