country,wave,search_start,search_end,segment_start,segment_end,peak_week,n_weeks,slope_deaths_per_million_per_week,intercept,r2,delta_cum_over_segment,status
Martinique,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-05-03,2020-04-19,5,8.584699999999998,10.874000000000002,0.8928541709660351,31.476999999999997,ok
Martinique,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-18,2021-05-30,2021-05-09,33,4.915887700534759,66.93797860962567,0.7854888883747085,200.308,ok
Martinique,delta_2021,2021-05-01,2021-11-30,2021-08-08,2021-10-10,2021-09-12,10,164.9119393939394,575.6398727272726,0.9303050805531319,1382.1280000000002,ok
Martinique,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-03,2021-12-19,20,34.289123308270675,2025.4455285714284,0.9857701540193904,606.6489999999999,ok
Mauritania,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Mauritania,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-13,2021-02-28,2021-01-17,12,2.261811188811189,68.09637179487179,0.9211996540408968,21.739999999999995,ok
Mauritania,delta_2021,2021-05-01,2021-11-30,2021-07-25,2021-10-03,2021-08-22,11,5.310290909090909,113.08518181818182,0.949275877728213,51.071,ok
Mauritania,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-02-27,2022-01-30,15,2.6289571428571437,165.77796666666666,0.9713944379861852,33.432000000000016,ok
Mauritius,first_wave_2020,2020-02-15,2020-10-15,2020-03-29,2020-04-26,2020-04-12,5,1.2539999999999998,3.134200000000001,0.6957100560929936,5.486,ok
Mauritius,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-04-04,2021-05-09,2021-04-18,6,0.917942857142857,9.328476190476191,0.8949021716243468,3.9179999999999993,ok
Mauritius,delta_2021,2021-05-01,2021-11-30,2021-10-10,2021-11-28,2021-11-28,8,38.01472619047619,52.37183333333334,0.8938925443104212,280.535,ok
Mauritius,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-01-02,2021-12-05,7,55.46892857142858,325.4806428571429,0.9317164240892066,324.418,ok
Mayotte,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-07-12,2020-05-24,13,10.187071428571429,7.919340659340662,0.9839425724983107,108.098,ok
Mayotte,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-02-14,2021-04-18,2021-03-21,10,34.623127272727274,279.20932727272725,0.946903069495491,294.813,ok
Mayotte,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-10-31,31,1.602179838709678,553.9703024193549,0.870341457258557,49.13499999999999,ok
Mayotte,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-02-06,2022-01-23,5,0.9825000000000272,609.281,0.7499999999999942,3.275000000000091,ok
Mexico,first_wave_2020,2020-02-15,2020-10-15,2020-05-03,2020-10-11,2020-07-26,24,34.633234782608696,30.555216666666695,0.9929981690914219,738.773,ok
Mexico,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-04-18,2021-01-31,29,42.55021428571428,676.5671379310345,0.9781922972050624,1028.014,ok
Mexico,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-07,2021-09-05,28,21.390594690749868,1728.3398645320196,0.9322851455244059,497.43000000000006,ok
Mexico,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-13,2022-02-13,17,14.24353921568627,2297.924509803922,0.9410651223520153,203.06600000000026,ok
Micronesia (country),first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Micronesia (country),alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Micronesia (country),delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Micronesia (country),omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Moldova,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-10-11,2020-10-11,26,18.10398769230769,-4.056999999999931,0.9927486876329303,462.83099999999996,ok
Moldova,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-04-11,35,54.35312016806723,339.45167142857144,0.9833634883324508,1722.376,ok
Moldova,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-21,31,27.784106048387095,1970.1861834677425,0.7565318644599864,1088.4920000000002,ok
Moldova,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-13,2021-11-21,17,38.611161764705884,3132.7469999999994,0.989775073810922,647.3710000000001,ok
Monaco,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Monaco,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-17,2021-04-18,2021-02-14,14,44.97289010989011,285.3547142857144,0.8909149783606585,590.5160000000001,ok
Monaco,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-06-20,2021-05-02,8,4.584821428571421,815.16825,0.7142857142857153,25.674999999999955,ok
Monaco,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-26,2022-04-24,2022-01-23,18,26.94640454076368,1036.1427836257308,0.9435612051912358,487.817,ok
Mongolia,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Mongolia,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-04-18,2021-05-30,2021-05-16,7,10.157285714285715,16.19071428571428,0.9895517076439023,60.24799999999999,ok
Mongolia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-10-10,31,17.886070967741936,-4.568677419354856,0.9664991866171805,528.94,ok
Mongolia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2021-12-19,2021-11-21,5,6.940499999999986,557.6464,0.9199913931559175,28.64799999999991,ok
Montenegro,first_wave_2020,2020-02-15,2020-10-15,2020-08-09,2020-10-11,2020-10-11,10,23.812533333333334,26.415600000000026,0.9677220265622999,219.63799999999998,ok
Montenegro,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-03-21,35,70.45160420168067,63.15647142857142,0.9855496899269443,2196.372,ok
Montenegro,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-14,31,37.897260483870966,2162.0748024193545,0.8742589861131245,1231.596,ok
Montenegro,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-03,2021-12-05,20,35.392707518796996,3512.8703285714273,0.9792201679242827,670.2999999999997,ok
Montserrat,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Montserrat,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Montserrat,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Montserrat,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Morocco,first_wave_2020,2020-02-15,2020-10-15,2020-08-09,2020-10-11,2020-10-11,10,6.290484848484848,10.887618181818183,0.9975367233026572,56.041999999999994,ok
Morocco,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-02-07,2020-11-22,19,9.857368421052632,65.40094736842106,0.9752318681229882,163.09,ok
Morocco,delta_2021,2021-05-01,2021-11-30,2021-08-01,2021-10-10,2021-08-29,11,13.309600000000005,270.15772727272724,0.957556341774664,124.78200000000004,ok
Morocco,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-16,2022-03-13,2022-02-13,9,3.8344166666666677,403.3024444444444,0.9337031096325249,28.745000000000005,ok
Mozambique,first_wave_2020,2020-02-15,2020-10-15,2020-08-09,2020-10-11,2020-10-11,10,0.1908181818181818,0.2744181818181819,0.9114171620263628,1.6229999999999998,ok
Mozambique,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-17,2021-04-04,2021-02-14,12,1.5819020979020981,8.613871794871795,0.9554396065745822,16.78,ok
Mozambique,delta_2021,2021-05-01,2021-11-30,2021-07-11,2021-09-05,2021-08-08,9,3.683866666666667,31.41197777777778,0.9580245412271138,28.020000000000003,ok
Mozambique,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-02,2022-02-13,2022-01-16,7,0.8606785714285713,62.61682142857142,0.8861010621400929,5.419999999999995,ok
Myanmar,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Myanmar,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-02-07,2020-10-25,19,2.957477192982456,10.497231578947371,0.9857438475938982,52.031000000000006,ok
Myanmar,delta_2021,2021-05-01,2021-11-30,2021-07-18,2021-09-26,2021-08-08,11,22.496936363636365,130.1215,0.9168620430615955,233.031,ok
Myanmar,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-01-09,2021-11-21,8,0.7015476190476198,354.4205833333333,0.962144026606361,4.948000000000036,ok
Namibia,first_wave_2020,2020-02-15,2020-10-15,2020-08-09,2020-10-11,2020-08-30,10,4.859527272727272,9.727327272727276,0.9507889355114147,41.527,ok
Namibia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-27,2021-05-30,2021-05-30,23,8.920968379446641,69.88921739130433,0.9875528927457051,217.672,ok
Namibia,delta_2021,2021-05-01,2021-11-30,2021-06-20,2021-08-22,2021-07-25,10,91.4774484848485,437.7915818181818,0.951860614996906,754.7579999999998,ok
Namibia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-02,2022-02-13,2022-01-23,7,20.62771428571428,1276.234,0.9186063481619787,117.31500000000005,ok
Nauru,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Nauru,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Nauru,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Nauru,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Nepal,first_wave_2020,2020-02-15,2020-10-15,2020-08-23,2020-10-11,2020-10-11,8,2.9738333333333338,4.873833333333334,0.9841443524083999,21.941000000000003,ok
Nepal,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Nepal,delta_2021,2021-05-01,2021-11-30,2021-05-09,2021-07-04,2021-05-30,9,22.403699999999997,155.70842222222223,0.9086423942377426,185.25799999999998,ok
Nepal,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-02-13,16,1.087408823529412,385.1396838235294,0.9084565786307465,15.177000000000021,ok
Netherlands,first_wave_2020,2020-02-15,2020-10-15,2020-03-29,2020-05-17,2020-04-19,8,37.56252380952381,98.10441666666662,0.9311355225359289,263.11899999999997,ok
Netherlands,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-11,2021-05-02,2021-01-10,30,22.213075417130145,398.0769397849462,0.9696389923167681,588.2339999999999,ok
Netherlands,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-28,31,2.8146645161290325,966.7558064516129,0.814668853751275,131.0300000000001,ok
Netherlands,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-01-09,2021-12-12,8,15.8147738095238,1085.9094166666666,0.9394521336090693,108.79999999999995,ok
New Caledonia,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
New Caledonia,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
New Caledonia,delta_2021,2021-05-01,2021-11-30,2021-09-26,2021-10-31,2021-10-10,6,126.57237142857142,377.7935714285714,0.9121093633138943,633.857,ok
New Caledonia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-03-06,23,6.662611660079052,941.7003152173914,0.8814747818912341,125.37800000000004,ok
New Zealand,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-05-10,2020-04-26,5,0.8379,1.2081999999999995,0.8939737826790166,3.3129999999999997,ok
New Zealand,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
New Zealand,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
New Zealand,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-03-20,2022-04-24,2022-04-17,6,19.542314285714287,30.194714285714284,0.9938013357107071,93.731,ok
Nicaragua,first_wave_2020,2020-02-15,2020-10-15,2020-05-24,2020-09-20,2020-06-14,18,1.1139195046439627,4.9021286549707614,0.968449144920646,19.314,ok
Nicaragua,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2020-10-04,35,0.14927899159663865,22.567028571428565,0.9997539618696657,5.200000000000003,ok
Nicaragua,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-05-16,31,0.14857862903225805,27.04035282258065,0.9999999518684868,4.458000000000002,ok
Nicaragua,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-03-20,23,0.1472569169960474,31.30547826086957,0.9945989773536932,3.269000000000002,ok
Niger,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Niger,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-03,2021-03-21,2021-01-24,12,0.23510839160839156,5.0084871794871795,0.8796501806854519,2.963,ok
Niger,delta_2021,2021-05-01,2021-11-30,2021-10-31,2021-11-28,2021-11-28,5,0.40310000000000007,8.32,0.9815927805245339,1.6600000000000001,ok
Niger,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-02-13,2021-11-28,13,0.19471428571428565,9.79956043956044,0.958386248702195,2.5679999999999996,ok
Nigeria,first_wave_2020,2020-02-15,2020-10-15,2020-05-03,2020-10-11,2020-06-21,24,0.22264173913043478,0.6245366666666676,0.9531326471004107,4.607,ok
Nigeria,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-27,2021-03-28,2021-02-28,14,0.30544175824175823,5.5592,0.9835267818774395,3.5580000000000007,ok
Nigeria,delta_2021,2021-05-01,2021-11-30,2021-08-15,2021-11-28,2021-09-12,16,0.2254073529411765,10.385382352941177,0.9334190955526231,3.388,ok
Nigeria,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-02-06,2022-01-23,12,0.07974825174825176,13.192384615384615,0.9266193189165869,0.7300000000000004,ok
Niue,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Niue,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Niue,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Niue,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
North Korea,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
North Korea,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
North Korea,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
North Korea,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
North Macedonia,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-10-11,2020-07-05,27,17.5018663003663,-16.621298941798955,0.9838462713455794,422.228,ok
North Macedonia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-25,2021-05-30,2021-04-18,32,83.97764387829912,640.6076136363636,0.9766458513516726,2663.246,ok
North Macedonia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-09-05,31,46.01137983870967,2873.187237903226,0.8852560780452449,1332.982,ok
North Macedonia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-20,2022-02-13,18,56.173509803921576,4279.342555555555,0.9736119587446788,875.9740000000002,ok
Northern Mariana Islands,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Northern Mariana Islands,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Northern Mariana Islands,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Northern Mariana Islands,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-12,2022-04-03,2022-01-09,17,34.61071078431373,216.91519607843134,0.921627163124677,585.671,ok
Norway,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-05-17,2020-04-26,7,5.445428571428571,13.456285714285713,0.9136196570588179,33.352999999999994,ok
Norway,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-22,2021-05-30,2021-01-24,28,3.2290276409414336,63.60080541871922,0.971650433213594,87.41400000000002,ok
Norway,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-28,31,1.7696161290322578,131.44759677419358,0.818784362508318,71.10399999999998,ok
Norway,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-04-03,23,14.718569169960473,164.89213043478256,0.902372866702313,338.66099999999994,ok
Oman,first_wave_2020,2020-02-15,2020-10-15,2020-06-07,2020-10-11,2020-08-09,19,11.364022807017545,2.9039526315789317,0.994212214076475,198.088,ok
Oman,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-05-09,35,6.811604201680673,218.25489999999996,0.8600712864210494,323.663,ok
Oman,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-08-22,2021-07-11,17,35.64841911764705,397.18270588235305,0.9723058528736505,498.28499999999997,ok
Oman,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-02-06,2022-03-13,2022-02-20,6,3.8172857142857017,959.9662857142858,0.8783947996299923,19.448999999999955,ok
Pakistan,first_wave_2020,2020-02-15,2020-10-15,2020-05-10,2020-08-09,2020-06-28,14,2.000931868131868,1.3253714285714295,0.9754593059799188,22.466,ok
Pakistan,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-22,2021-05-30,2021-05-09,28,1.861596332785988,29.188342364532023,0.9670915881397625,53.660000000000004,ok
Pakistan,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-07-04,2021-05-02,10,2.0082,75.6576,0.9606120095295811,18.144999999999996,ok
Pakistan,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-20,2022-02-20,18,0.44754592363261086,116.58730409356727,0.9047394041565032,6.864999999999995,ok
Palau,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Palau,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Palau,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Palau,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Palestine,first_wave_2020,2020-02-15,2020-10-15,2020-07-19,2020-10-11,2020-10-04,13,5.898142857142857,2.9474505494505507,0.9367780418912555,71.62700000000001,ok
Palestine,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-01-03,35,20.575737535014007,20.50160476190473,0.9880989828589473,635.2170000000001,ok
Palestine,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-10-03,31,7.711139112903227,655.0631391129033,0.8914494633272038,238.81899999999996,ok
Palestine,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-27,2022-02-27,19,10.331992982456141,877.6945368421055,0.9457378202949928,166.06100000000004,ok
Panama,first_wave_2020,2020-02-15,2020-10-15,2020-04-26,2020-10-11,2020-08-02,25,25.20937230769231,-35.66834769230775,0.9646364734745875,527.18,ok
Panama,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-03-21,2021-01-17,25,40.27509846153846,442.3455784615384,0.9620031703631039,824.6279999999999,ok
Panama,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-10-31,2021-08-08,27,10.673285103785107,1405.4881084656085,0.9877188200421045,246.09300000000007,ok
Panama,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-16,2022-03-20,2022-02-13,10,17.5314181818182,1715.0212181818183,0.9461755558175031,148.38400000000001,ok
Papua New Guinea,first_wave_2020,2020-02-15,2020-10-15,2020-08-02,2020-10-11,2020-08-09,11,0.050781818181818185,0.22718181818181815,0.9555882352941176,0.49000000000000005,ok
Papua New Guinea,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-05-02,2021-05-30,2021-05-09,5,1.2642000000000002,10.1146,0.9034201954397394,5.586,ok
Papua New Guinea,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Papua New Guinea,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Paraguay,first_wave_2020,2020-02-15,2020-10-15,2020-08-23,2020-10-11,2020-10-11,8,18.128869047619045,22.767083333333346,0.9941855398955131,127.654,ok
Paraguay,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-05-30,35,28.293278711484596,11.098233333333212,0.8503499312942915,1183.6470000000002,ok
Paraguay,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-08-22,2021-06-27,17,93.27991176470587,980.0787647058823,0.9706743480146038,1352.4230000000002,ok
Paraguay,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-19,2022-04-03,2022-02-20,16,25.883863235294115,2413.4317132352944,0.9486157232690234,319.94900000000007,ok
Peru,first_wave_2020,2020-02-15,2020-10-15,2020-04-26,2020-10-11,2020-08-16,25,110.41721461538461,72.95454461538475,0.9913355926490302,2420.7309999999998,ok
Peru,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-05-02,35,91.58592829131652,1951.152876190477,0.9030391889608312,2995.8689999999997,ok
Peru,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-07-11,2021-05-02,11,78.1351909090909,5096.539045454546,0.9520299093640923,798.7049999999999,ok
Peru,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-12,2022-03-27,2022-02-20,16,24.066397058823547,5989.085897058823,0.959047883563153,310.6760000000004,ok
Philippines,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-10-11,2020-09-20,26,1.8839114529914531,-3.6168547008547023,0.8738396626587299,51.251999999999995,ok
Philippines,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-04-25,35,3.446993277310924,42.64605714285714,0.9339715473856762,133.21699999999998,ok
Philippines,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-08-29,31,8.954714919354839,142.79856653225806,0.9925644026544072,271.40099999999995,ok
Philippines,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2021-11-21,23,5.1344476284584974,421.83425,0.9925713183412205,115.01799999999997,ok
Pitcairn,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Pitcairn,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Pitcairn,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Pitcairn,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Poland,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-10-11,2020-10-11,27,2.266283882783883,10.054309523809522,0.9776649450246829,72.006,ok
Poland,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-01,2021-05-30,2021-04-25,31,58.51439596774194,192.15825403225813,0.9928643820854051,1774.852,ok
Poland,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-06-06,2021-05-02,6,31.995485714285724,1789.9072857142855,0.9473287078053563,158.913,ok
Poland,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-27,2022-01-02,19,50.42207368421053,2183.450284210526,0.9640943012149648,885.5640000000003,ok
Portugal,first_wave_2020,2020-02-15,2020-10-15,2020-03-29,2020-06-14,2020-04-19,12,11.614856643356642,35.234371794871805,0.9145299398487229,130.843,ok
Portugal,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-15,2021-02-28,2021-02-07,16,89.43770147058822,202.8670514705882,0.9514334185720291,1232.687,ok
Portugal,delta_2021,2021-05-01,2021-11-30,2021-07-04,2021-11-28,2021-08-15,22,5.852188594014679,1647.3854743083007,0.9815828738743311,126.61899999999991,ok
Portugal,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-02-20,23,18.90262154150198,1733.8913804347826,0.982489728091038,373.4250000000002,ok
Puerto Rico,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-10-11,2020-09-20,27,7.976139194139194,-11.936291005290997,0.8550279121047074,220.613,ok
Puerto Rico,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-03-07,2020-12-20,23,21.86921442687747,209.6392500000001,0.9757923536679259,417.776,ok
Puerto Rico,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-10-17,2021-09-05,25,10.960623076923076,708.5293230769232,0.8852322805593579,269.981,ok
Puerto Rico,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-02-27,2022-01-30,8,31.174535714285714,1086.6342499999998,0.9264795018552618,218.14499999999998,ok
Qatar,first_wave_2020,2020-02-15,2020-10-15,2020-05-31,2020-09-20,2020-06-28,17,3.724188725490196,21.068843137254905,0.9230920415142291,59.81100000000001,ok
Qatar,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-04-04,2021-05-30,2021-05-02,9,11.708616666666668,107.43597777777778,0.9705720064901634,87.46900000000001,ok
Qatar,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-06-13,2021-05-02,7,6.037821428571429,166.20782142857144,0.9371455879194942,38.375,ok
Qatar,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-02,2022-03-27,2022-02-06,13,1.9337417582417593,213.75754945054945,0.9570364210336206,20.39700000000002,ok
Reunion,first_wave_2020,2020-02-15,2020-10-15,2020-07-12,2020-10-11,2020-09-13,14,1.1372901098901098,0.8851142857142857,0.8029837985040134,14.916,ok
Reunion,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-04-04,35,5.290534453781513,-9.06440000000002,0.835734591133122,198.499,ok
Reunion,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-10-10,2021-09-12,24,11.809654347826088,167.81751666666665,0.9930458775960956,253.57399999999998,ok
Reunion,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-04-24,2022-02-27,16,26.130173529411763,506.3708235294118,0.9431732757559123,370.608,ok
Romania,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-10-11,2020-10-11,27,9.487789987789988,-3.02501058201058,0.9475162164314936,264.363,ok
Romania,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2020-12-06,35,39.65173529411764,253.35130000000015,0.9925159883121567,1319.992,ok
Romania,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-07,31,38.99164193548387,1348.216693548387,0.7776634008878343,1459.557,ok
Romania,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2021-12-26,2021-11-21,6,37.30702857142853,2883.6110952380955,0.9502960379957658,192.93799999999965,ok
Russia,first_wave_2020,2020-02-15,2020-10-15,2020-04-26,2020-10-11,2020-06-21,25,6.355142307692307,3.4800523076923184,0.9954704008601822,150.09,ok
Russia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2020-12-27,35,21.64637647058824,119.35631428571418,0.9955275903189009,685.562,ok
Russia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-28,31,37.00963870967742,656.4938709677418,0.9786331355667542,1112.056,ok
Russia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2021-11-21,23,34.50697924901187,1897.590054347826,0.9729517331847122,761.142,ok
Rwanda,first_wave_2020,2020-02-15,2020-10-15,2020-07-19,2020-10-11,2020-09-13,13,0.18557142857142858,0.06995604395604405,0.9527693682009475,1.8319999999999999,ok
Rwanda,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-27,2021-05-02,2021-02-07,19,1.0418649122807018,7.9575315789473695,0.9408430230888781,19.192,ok
